"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"88","12","UP","1288UT217","","","","","88","12","UP","1288UT217","","","88","12","26","9","5","AM","01","0","0","0","0","UTAH","OGDEN","8.1","49","22","2","6","015","E","GV23","4","13642","1","Y","MAIN & LEG OF WYE","1","","2","UP","452979","065","Y","","","","","3","0","0","0","0","0","0","0","0","0","197","0","0","0","0","8","0","0","0","0","59200","30000","T311","","0","0","0","0","T311","2","1","015","89200","","49C057","0","000000","0","1","0","1","2","07","05","07","05","1","7","W","1L","0","UTAH","N","182","","1988","0","0","0","0","0","0","WEBER","057","","","","N","","","DERAILED THE 45 THRU 39TH CARS FROM THE REAR END AFTER 63 CARS PASSED OVER ADEFECTIVE #4 HUM P.M. CO","RP SWITCH STAND WHICH LET SWITCH POINT OPEN CAUSING WHEELS TO DROP BETWEEN POINTS.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","URR","128307188","","","","","88","12","USSC","INDUSTRY","","","88","12","29","12","45","AM","01","0","0","0","0","SYSTEM","CLAIRTON","","42","30","4","1","004","E","","1","3300","7","Y","INTERCHANGE TRACK","1","","4","CR","491223","016","Y","","","","","1","0","0","0","0","0","0","0","0","0","33","0","0","0","0","5","0","0","0","0","12598","0","T215","","0","0","0","0","T215","4","1","005","17502","","42C003","0","000000","0","1","0","1","2","01","45","01","45","1","2","E","3S","0","SYSTEM","N","164","","1988","0","0","0","0","0","0","ALLEGHENY","003","","","","N","","","NO.2 CREW WAS SHOVING NORTHWARD VIA INTERCHANGE TRACK WITH 33 LOADS OF COKE. A TRACK JOINT BAR BROKE","RESULTING IN DERAILMENT OF CARS 16 THROUGH 12 (FROM THE ENGINE).","","","","","","","","","","","","","","","","","","","","","","",
"88","12","URR","128307388","","","","","88","12","USSC","INDUSTRY","","","88","12","29","6","15","PM","01","0","0","0","0","SYSTEM","IRVIN","","42","30","4","1","005","E","","2","400","7","Y","I-37","1","","4","BLE","015306","005","Y","","","","","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","4904","0","T110","","0","0","0","0","T215","4","1","005","17502","","42C003","0","000000","0","1","0","1","2","02","15","02","15","2","2","E","3S","0","SYSTEM","N","123","","1988","0","0","0","0","0","0","ALLEGHENY","003","","","","N","","","NO. 20 CREW PULLING SOUTHWARD WITH 4 LOADED CARS OF CRAP. WIDE GAUGE I-37 TRACK DERAILED THE 5TH CAR","FROM ENGINE, BLE 15306.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288FR204","","","","","88","12","UP","1288FR204","","","88","12","06","2","40","PM","01","0","0","0","0","FEATHER RIVER","STOCKTON",".9","06","65","2","2","005","E","0306","4","3000","1","Y","MUD YARD LEAD","1","","2","PLCX","000126","016","Y","","","","","1","0","0","0","0","0","0","0","0","0","19","0","1","0","0","5","0","0","0","0","5800","1200","T110","","0","0","0","0","T110","2","1","005","7000","","06C077","0","000000","0","1","0","1","2","06","45","06","45","1","7","W","1L","0","FEATHE","NM","206","","1988","0","0","0","0","0","0","SAN JOAQUIN","077","","","","N","","","JOB YST03-19 PULLING 20 CARS W. OUT OF TRK 19 WHEN TRAILING WHEELS ON PLCX 126 DROPPED OFF TRACK DUE","TO WIDE GAUGE (POOR TIE CONDITION) DERAILING R&L 3&4, ALL WHEELS ON CRDX 9013 & ACFX 44569, R&L 3&4","ON....","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288FR207","","","","","88","12","UP","1288FR207","","","88","12","09","2","40","PM","01","0","0","0","0","FEATHER RIVER","STOCKTON",".9","06","65","2","1","007","E","0909","3","0","1","Y","TRACK 201","1","","2","UP","097281","051","N","","","","","1","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","2","0","0","7600","620","M503","","0","0","0","0","M503","2","1","007","8220","","06C077","0","000000","0","1","1","1","1","06","35","06","35","1","7","W","1L","0","FEATHE","NM","196","","1988","0","0","0","0","0","0","SAN JOAQUIN","077","","","","N","","","YST09 SHOVING CUT OF CARS IN TRACK 201; YDM HAD 3 DIFFERENT TRAIN CREWS CHECK ALIGNMENT OF X-OVER SW","ITCH AND YDM ADVISED CREW SWITCH WAS LINED PROPERLY, BUT IN MEANTIME VANDALS HAD CHANGED SWITCH.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288GR205","","","","","88","12","UP","1288GR205","M060","","88","12","29","9","45","AM","01","0","0","0","0","GREEN RIVER","PEBBLE","1.6","16","9","2","2","052","R","27","3","3649","1","Y","POCATELLO SD ML","4","0018.6","1","UP","003463","004","Y","","","","","4","0","0","0","0","1","0","0","0","0","55","0","0","0","0","25","0","0","0","0","612200","54000","T220","","0","0","0","0","T220","1","4","052","666200","","16C029","0","000000","0","1","0","1","1","02","35","02","35","1","8","W","1L","0","GRNRIV","EM","81","","1988","0","0","0","0","0","0","CARIBOU","029","00","00","","N","","","ACCOUNT BROKEN RAIL, TRAIN SECSZ-27 DERAIL 25 CARS AT MP 169 ON THE POCATELLO SD.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288GR211","","","","","88","12","UP","1288GR211","","","88","12","30","3","55","PM","01","0","0","0","0","GREEN RIVER","NUCOR",".2","49","30","2","2","036","E","53","2","1500","1","Y","MALAD BRANCH","2","0000.1","1","MP","098385","002","Y","","","","","1","0","0","0","0","0","0","0","0","0","11","0","6","0","0","6","0","5","0","0","156100","38000","T299","","0","0","0","0","T299","1","2","036","194100","","49C003","0","000000","0","1","0","1","2","07","55","07","55","1","7","W","1L","0","GRNRIV","G","41","","1988","0","0","0","0","0","0","BOX ELDER","003","","","","N","","","BROKEN RAIL CAUSED DERAILMENT TO 11 CARS.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","ST","S88205","","","","","88","12","ST","S88205","","","88","12","09","6","50","PM","05","0","0","0","0","EASTERN","WATERVILLE","113.0","23","25","4","1","000","E","","","0","6","","TRACK #39","X","","2","BM","000849","013","N","","","","","0","0","0","0","0","0","0","0","0","0","2","0","11","0","0","0","0","1","0","0","3000","1000","H306","","0","0","0","0","H306","2","0","002","24000","","23C011","0","000000","0","","","","","","","","","1","1","","3L","0","EASTER","NI","188","","1988","0","0","0","0","0","0","KENNEBEC","011","","","","N","","","RELIEF CR4EW WAS BACKING 38 CARS OF EDBA ONTO TRACK #33 WHEN THE REAR TWO CARS STRUCK A STANDING CAR","ON TRACK 39. THE CAR ON TRACK #39 WAS THE ONLY ONE DERAILED, BUT ALL THREE WERE DAMAGED.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","ST","S88205","","","","","88","12","ST","S88205","","","88","12","09","6","50","PM","05","0","0","0","0","EASTERN","WATERVILLE","113.","23","25","4","1","002","E","","4","1843","1","Y","TRACK #33","X","","2","GATX","014167","038","N","","","","","3","0","0","0","0","0","0","0","0","0","10","0","28","0","0","0","0","0","0","0","20000","0","H306","","0","0","0","0","H306","2","0","002","24000","","23C011","0","000000","0","1","0","1","1","11","50","11","50","3","1","","3L","0","EASTER","NI","188","","1988","0","0","0","0","0","0","KENNEBEC","011","","","","N","","","RELIEF CREW WAS BACKING 38 CARS OF EDBA ONTO TRACK #33. WHEN THE REAR TWO CARS STRUCK A STANDING CAR","ON TRACK 39. THE CAR ON TRACK #39 WAS THE ONLY ONE DERAILED. BUT ALL THREE WERE DAMAGED.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","TASD","8801E","","","","","88","12","TASD","8801E","","","88","12","21","9","40","AM","01","0","0","0","0","SYSTEM","MOBILE","1MILE","01","50","2","3","005","E","0801","1","0","7","Y","NORTH 1","X","","2","CFWR","075965","017","Y","","","","","1","0","0","0","0","0","0","0","0","0","20","0","0","0","0","4","0","0","0","0","43306","7217","T399","","0","0","0","0","T399","2","0","005","50523","","01C097","0","000000","0","1","0","1","2","02","40","02","40","1","3","","3S","0","SYSTEM","N","70","","1988","0","0","0","0","0","0","MOBILE","097","","","","N","","","RAILCAR APPARENTLY RODE OVER SWITCH POINT AND INITIATED THE DERAILMENT","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288AR213","","","","","88","12","UP","1288AR213","","","88","12","19","7","30","AM","01","2","0","0","0","ARKANSAS","CYPRESS BEND","4.0","05","45","2","2","006","E","7319","2","0","7","Y","BOX CAR TRACK","1","","1","MP","592669","009","Y","","","","","2","0","0","0","0","0","0","0","0","0","12","0","0","0","0","2","0","0","0","0","500","48000","T314","","0","0","0","0","T314","1","1","006","48500","","05C041","0","000000","0","1","0","1","1","01","30","01","30","1","5","W","1L","1","ARKANS","N","77","","1988","0","0","0","0","0","0","DESHA","041","","","","N","","","LAI-73-19 WHILE SHOVING BOXCAR TRACK DERAILED TWO CARS, MP 592669 AND 592122.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288AR214","","","","","88","12","UP","1288AR214","","","88","12","22","4","30","AM","01","0","0","0","0","ARKANSAS","DERMOTT","4.2","05","49","4","4","005","R","8522","1","5410","1","Y","WARREN BRANCH","1","","1","MP","592853","013","Y","","","","","4","0","0","0","0","0","0","0","0","0","46","0","42","0","1","3","0","0","0","0","2700","12000","T110","","0","0","0","0","T110","1","1","005","14700","","05C003","0","000000","0","1","0","1","1","11","30","11","30","1","5","W","1L","0","ARKANS","O","166","","1988","0","0","0","0","0","0","ASHLEY","003","","","","N","","","LOCAL LAI-85-22 NORTHBOUND THRU DERMOTT, AR. DERAILED 2 CARS, MP 592586 AND MP 592964 AND TURNED OVE","R ONE CAR, MP 592853 ACCOUNT WIDE GAUGE DUE TO POOR TIE CONDITION.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","UP","1288CA207","","","","","88","12","UP","1288CA207","","","88","12","05","11","0","AM","01","15","0","0","0","CALIFORNIA","LONG BEACH",".2","06","60","2","1","003","E","","4","0","6","Y","W/E MEAD YD LEAD","1","","2","OTTX","091641","022","N","","","","","0","0","0","0","0","0","0","0","0","0","30","0","26","0","0","0","0","2","0","0","18000","0","M599","","0","0","0","0","M599","2","1","003","18000","","06C037","0","000000","0","1","0","1","2","06","50","06","50","1","7","W","1L","1","CALIFO","NI","196","","1988","0","0","0","0","0","0","LOS ANGELES","037","","","","N","","","LZG51-05, HARBOR LOCAL, DERAILED 2 CARS WHEN SWITCHING CUT OF 56 CARS. 26 EMPTY CARS NEXT TO ENGINE","SHOVING AGAINST 300 TONS WHICH CAUSED A JACK-KNIFE SENSATION, DERAILING OTTX 97730 & OTTX 91641.","","","","","","","","","","","","","","","","","","","","","","",
"88","12","WSOR","GR128815","","","","","88","12","WSOR","GR128815","","387487G","88","12","15","11","0","AM","07","0","0","0","0","SYSTEM","BRANDON, WI","163.65","55","20","2","1","018","R","4490","4","790","1","Y","MAIN","2","","1","WSOR","004490","001","","","","","","2","0","0","0","0","0","0","0","0","0","4","0","7","0","0","0","0","0","0","0","34246","0","M399","","0","1","0","1","M399","1","2","018","34246","","55C039","0","000000","0","1","0","1","0","11","15","11","15","1","4","","3L","0","SYSTEM","I","37","","1988","0","0","0","0","0","1","FOND DU LAC","039","","","","N","","","MILK TRUCK DID NOT STOP FOR CROSSING.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","WSOR","GR128823","","","","","88","12","WSOR","GR128823","","387459D","88","12","23","3","23","AM","12","0","0","0","0","SYSTEM","OSHKOSH","185.6","55","23","4","3","000","","","","0","","","MAIN","","","1","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12300","M501","","1","0","1","0","M501","1","0","000","12300","","55C139","0","000000","1","","","","","","","","","1","4","","3L","0","SYSTEM","I","37","","1988","0","0","0","0","1","0","WINNEBAGO","139","","","","N","","","DRIVER LOST CONTROL - HIT SIGNAL BOX.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","SOO","NA68","","","","","88","12","SOO","NA68","","","88","12","01","4","5","AM","01","0","0","0","0","NORTHERN","GRAFTON","12.0","19","15","4","4","010","E","0602","3","6880","1","Y","SINGLE MAIN","1","001.40","1","CPAA","387788","032","Y","","","","","3","0","0","0","0","0","0","0","0","0","52","0","4","0","1","3","0","0","0","0","35700","1830","H503","","0","0","0","0","H503","1","1","010","37530","","19C195","0","000000","0","1","0","1","1","04","35","04","35","1","6","W","1L","0","NORTHE","O","55","","1988","0","0","0","0","0","0","WORTH","195","","","","N","","","DUE TO SLACK ACTION, THREE CARS IN TRAIN #602 DERAILED.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","SOO","NA69","","","","","88","12","SOO","NA69","","","88","12","31","12","40","AM","01","2","0","0","0","NORTHERN","MAHNOMEN","249.2","27","-3","4","1","040","E","0950","3","7540","1","Y","SINGLE MAIN","3","0000.9","1","CPAA","086080","005","Y","CPAA","086080","005","Y","2","0","0","0","0","0","0","0","0","0","71","0","5","0","1","14","0","0","0","0","159000","115000","E40C","","0","0","0","0","E40C","1","3","040","274000","","27C087","0","000000","0","1","0","1","1","04","10","04","10","1","4","W","1L","1","NORTHE","O","69","","1988","0","0","0","0","0","0","MAHNOMEN","087","","","","N","","","DUE TO JOURNAL FAILURE ON CPAA 86086, 14 CARS IN TRAIN #950 DERAILED.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","SOO","NA70","","","","","88","12","SOO","NA70","","","88","12","31","8","0","AM","01","0","0","0","0","NORTHERN","ST PAUL","407.9","27","5","2","6","003","E","","3","990","7","Y","WEST END","1","","2","CSXT","248241","006","N","","","","","1","0","0","0","0","0","0","0","0","0","10","0","2","0","0","3","0","2","0","0","11780","250","T314","","0","0","0","0","T314","2","1","003","12030","","27C123","0","000000","0","1","0","1","1","00","30","00","30","1","4","W","1L","0","NORTHE","N","73","","1988","0","0","0","0","0","0","RAMSEY","123","","","","N","","","DUE TO BLUNT SWITCH POINT, FIVE CARS DERAILED DURING SWITCHING OPERATION.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","SOO","NA71","","","","","88","12","SOO","NA71","","","88","12","07","7","20","PM","01","0","0","0","0","NORTHERN","GLENWOOD","119","27","20","4","1","005","E","","4","2150","7","Y","TRACK #4","1","","2","CNW","715143","057","Y","","","","","2","0","0","0","0","0","0","0","0","0","5","0","50","0","0","2","0","1","0","0","13223","6950","H702","","0","0","0","0","H702","2","1","005","20173","","27C121","0","000000","0","1","0","1","1","01","20","01","20","1","4","W","1L","0","NORTHE","N","75","","1988","0","0","0","0","0","0","POPE","121","","","","N","","","DUE TO RUN THROUGHT SWITCH, THREE CARS DERAILED DURING SWITCHING OPERATION.","","","","","","","","","","","","","","","","","","","","","","","",
"88","12","SOO","NA73","","","","","88","12","SOO","NA73","M060","","88","12","21","7","15","AM","04","0","0","0","0","NORTHERN","HUMBOLDT","4.5","27","22","4","1","004","E","0950","4","4500","1","Y","MAIN (YARD)","1","","2","MILW","100399","046","Y","","","","","2","0","0","0","0","0","0","0","0","0","44","0","0","0","1","0","0","0","0","0","5000","0","H307","","0","1","0","1","H307","2","1","004","20000","","27C053","0","000000","0","1","0","1","2","04","45","04","45","1","4","W","1L","0","NORTHE","N","207","","1988","0","1","0","0","0","0","HENNEPIN","053","00","00","","N","","","SWITCH ASSIGNMENT SIDESWIPED STANDING TRAIN #950 DUE TO FAILURE TO CONTROL SHOVING MOVEMENT. SWITCH","CREW TESTED UNDER COMPANY POLICY, ALL NEGATIVE RESULTS. BRAKEMEN OF SWITCH CREW INJURED AND LOST FIV","E DAYS.","","","","","","","","","","","","","","","","","","","","","",
"88","12","NW","A941288004","","","","","88","12","NW","A941288004","","","88","12","19","7","0","PM","12","0","0","0","0","DECATUR","DECATUR","375.6","17","52","4","2","000","E","","","0","6","N","13 WESTBOUND","2","","2","ETTX","905751","007","N","","","","","0","0","0","0","0","0","0","0","0","0","17","0","13","0","0","0","0","0","0","0","5500","0","H601","H312","0","0","0","0","H601","2","2","010","5500","","17C115","0","000000","0","0","0","0","0","","","","","1","4","E","1L","0","DECATU","N","83","574","1988","0","0","0","0","0","0","MACON","115","","","","N","","","MISMATCHED COUPLING - NO DERAILMENT - CARS ALLOWED TO ROLL FREE AT EXCESSIVE SPEED.","","","","","","","","","","","","","","","","","","","","","","","",
