"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"90","12","UP","1290UT214","","","","","90","12","UP","1290UT214","","","90","12","22","11","0","PM","01","0","0","0","0","UTAH","OGDEN","991.0","49","-9","4","1","004","E","YOG2","4","0","7","Y","EAST 16","1","","2","SP","292880","014","N","","","","","2","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","7","0","0","5750","0","T299","","0","0","0","0","T299","2","1","004","5850","","49C057","0","000000","0","1","0","1","2","08","00","08","00","3","7","W","1L","0","UTAH","N","200","","1990","0","0","0","0","0","0","WEBER","057","","","","N","","","SP 292880 DERILED ACCOUNT BROKEN RAIL; WHEN CREW SHOVED OTHER CARS INTO THE RAIL WITHOUT KNOWING OF","DERAILED CAR, RAIL BROKE AND ROLLED OVER DERAILING 6 OTHER CARS - SIDESWIPING UP 980083 ON TRK E-17.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290VB005","","","","","90","12","UP","1290VB005","R060","","90","12","22","7","10","AM","01","0","0","0","0","VAN BUREN","WORTHERN","411.4","05","28","2","5","033","R","CJRW","2","14095","1","Y","VAN BUREN SUB","4","0025.9","1","UP","009101","001","","","","","","3","0","0","0","0","3","0","0","0","0","109","0","0","0","0","11","0","0","0","0","494861","54000","H204","","0","2","0","2","H204","1","4","033","548861","","05C115","2","000075","0","1","0","1","1","04","20","04","20","1","5","W","1L","0","VANBUR","O","161","","1990","0","2","0","0","0","0","POPE","115","00","00","","N","","","CREW FAILED TO STOP FOR RED SIGNAL GOVERNING MOVEMENT OVER A GAPPED SWITCH. IN POSSIBLE VIOLATION OF","GCOR A,B, 101, 101C, 104M, 106, 106(4), 245D, 245(3), & 245P.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290VB206","","","","","90","12","UP","1290VB206","","","90","12","21","7","45","PM","01","0","0","0","0","VAN BUREN","COFFEYVILLE","467.8","20","25","4","2","004","E","","1","0","6","Y","HIGHLINE SWITCH","4","","2","MP","642957","001","Y","","","","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","550","12800","H018","","0","0","0","0","H018","2","4","004","13350","","20C125","0","000000","0","1","0","1","1","11","15","11","15","1","6","W","1L","0","VANBUR","E","198","","1990","0","0","0","0","0","0","MONTGOMERY","125","","","","N","","","3 CARS ROLLED OUT OF COFFEYVILLE YARD TRACK 6 & ROLLED THROUGH THE HIGH LINE SWITCH, DAMAGING SAME,","THEN ROLLED BACK THROUGH DAMAGED SWITCH AND DERAILED. IN POSSIBLE VIOLATION OF GCOR A,B, & 103(L).","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290WH205","","","","","90","12","UP","1290WH205","","","90","12","14","3","5","PM","01","0","0","0","0","WICHITA","KANOPOLIS","219.0","20","38","2","2","006","E","LWG9","4","820","1","Y","MAIN","3","0000.0","1","MP","716284","013","Y","","","","","2","0","0","0","0","0","0","0","0","0","4","0","10","0","0","3","0","0","0","0","1600","24627","H704","","0","0","0","0","H704","1","3","006","26227","","20C053","0","000000","0","1","0","1","1","03","04","03","04","1","6","W","1L","0","WICHIT","GO","194","","1990","0","0","0","0","0","0","ELLSWORTH","053","","","","N","","","SWITCH CREW HAD SET CARS OUT TO HOUSE TRACK & RAN THROUGH THE SWITCH AND THEN MADE A REVERSE MOVEMEN","T DERAILING MP 717702, OKKT 3187 AND MP 716284. IN POSSIBLE VIOLATION OF GCOR A, 104A, & 104J.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290WH208","","","","","90","12","UP","1290WH208","","","90","12","20","3","55","PM","01","0","0","0","0","WICHITA","MX678","670.0","20","1","2","1","038","R","FGJA","3","6334","1","Y","MAIN TRACK","3","0010.4","1","DRGW","022680","060","Y","","","","","4","0","0","0","0","0","0","0","0","0","56","0","22","0","0","1","0","0","0","0","1500","8000","E61C","","0","0","0","0","E61C","1","3","038","9500","","20C171","0","000000","0","1","0","1","1","02","40","02","40","1","6","W","1L","0","WICHIT","GO","81","","1990","0","0","0","0","0","0","SCOTT","171","","","","N","","","DRGW TRAIN FGJASM-19 DERAILED DRGW 22680 DUE TO BROKEN WHEEL AT THE R-3 POSITION.","","","","","","","","","","","","","","","","","","","","","","","",
"90","12","SSW","N1630","","","","","90","12","UP","1290SL220","","","90","12","30","10","13","PM","12","0","0","0","0","ST LOUIS","VALLEY JCT","0.0","17","5","4","6","010","E","TXES","1","8284","1","Y","FULTS","1","","1","UTLX","048411","001","Y","","","","","3","0","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","0","0","0","H702","","0","0","0","0","H702","1","1","010","17000","","17C133","0","000000","0","1","0","1","2","02","41","02","41","1","6","W","1L","0","STLOUI","EM","81","","1990","0","0","0","0","0","0","MONROE","133","","","","N","","","TXESQK30 RAN THRU POWER SWITCH AT FULTS IL. ON UPRR. UP HAS $25,000 TRACK DAMAGE.","","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290SL220","90","12","SSW","N1630","90","12","UP","1290SL220","","","90","12","30","10","13","PM","12","0","0","0","0","ST LOUIS","FULTS","33.8","17","25","4","5","000","","","","0","","","MAIN","1","0000.0","1","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17000","H702","","0","0","0","0","H702","1","1","010","17000","","17C133","0","000000","0","","","","","","","","","2","6","W","1L","0","STLOUI","E","171","","1990","0","0","0","0","0","0","MONROE","133","","","","N","","","DISPATCHER GAVE SSW TRAIN TXESQ PERMISSION TO PASS RED SIGNAL & LINE SW FOR THEIR MOVEMENT, TXESQ RA","N THRU POWER SW WITHOUT LINING. DID NOT DERAIL. TORE UP SWITCH MACHINE.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290TO201","","","","","90","12","UP","1290TO201","","","90","12","02","1","40","PM","01","0","0","0","0","TEXOMA","RAY","541.0","48","51","2","2","009","R","CBMU","4","14238","1","Y","TRACK NO. 12","1","","2","UFIX","014047","094","Y","","","","","3","0","0","0","0","0","0","0","0","0","113","0","0","0","0","7","0","0","0","0","11425","3600","T201","","0","0","0","0","T201","2","1","009","15025","","48C181","0","000000","0","1","0","1","1","07","55","07","55","1","5","W","1L","0","TEXOMA","N","196","","1990","0","0","0","0","0","0","GRAYSON","181","","","","N","","","CBMUF-29 DEPARTING TRACK 12, 97TH CAR, UFIX 14047, WENT OVER A BROKEN RAIL CAUSING CAR TO DERAIL TO","SOUTH SIDE OF TRACK AND WENT 8 CAR LENGTHS, DERAILING 5 CARS BEHIND & 1 CAR AHEAD OF UFIX 14047.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290TO202","","","","","90","12","UP","1290TO202","","","90","12","09","5","25","AM","01","0","0","0","0","TEXOMA","STRAWN","320.4","48","62","4","1","050","E","FWEP","4","8766","1","Y","MAIN LINE","4","0005.1","1","SP","694316","017","Y","","","","","4","0","0","0","0","0","0","0","0","0","76","0","31","0","0","6","0","0","0","0","43200","2100","E33C","","0","0","0","0","E33C","1","4","050","45300","","48C363","0","000000","0","1","0","1","1","05","24","05","24","1","5","W","1L","0","TEXOMA","B","165","","1990","0","0","0","0","0","0","PALO PINTO","363","","","","N","","","FWEP-09 DERAILED 4 CARS, SP 246020 SSW 23201 SP 294316 UP 492365, DUE TO CROSSKEY FALLING OUT AND TR","AIN RUNNING OVER DRAWBAR. UP 74637 UP 76060 ALSO RECEIVED DAMAGE.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290TO207","","","","","90","12","UP","1290TO207","","413690V","90","12","16","1","0","PM","07","0","0","0","0","TEXOMA","MCALESTER","469.5","40","50","2","3","040","E","CHSB","1","4200","1","Y","MAIN LINE","3","0004.1","1","UP","006141","001","Y","","","","","4","0","0","0","0","1","0","0","0","0","115","0","0","0","0","0","0","0","0","0","50000","0","M399","","0","0","0","0","M399","1","3","040","50000","","40C121","0","000000","0","1","0","1","1","08","45","08","45","1","5","W","1L","0","TEXOMA","B","198","","1990","0","0","0","0","0","0","PITTSBURG","121","","","","N","","","DRIVER APPARENTLY TRIED TO BEAT TRAIN, GOT TRUCK CAB ACROSS TRACKS & TRAIN, ENG. UP 6141 STRUCK TRUC","K TRAILER. UP 6141 RUPTURED FUEL TANK, APPROXIMATELY 1000 GAL. FUEL LEAKAGE. NO INJURIES REPORTED.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290UT207","","","","","90","12","UP","1290UT207","","","90","12","09","6","40","AM","01","0","0","0","0","UTAH","SALDURO","816.7","49","19","1","1","060","E","OANP","3","4720","1","Y","MAIN LINE","5","0025.2","1","UP","075487","011","Y","UP","075487","011","Y","3","0","0","0","0","0","0","0","0","0","34","0","28","0","0","1","0","0","0","0","10000","128366","E60C","","0","0","0","0","E60C","1","5","060","138366","","49C045","0","000000","0","1","0","1","1","04","10","04","10","1","7","W","1L","0","UTAH","E","29","","1990","0","0","0","0","0","0","TOOELE","045","","","","N","","","WHEEL L-2 BROKEN ON UP 75487.","","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290RR205","","","","","90","12","UP","1290RR205","","","90","12","16","2","30","PM","01","0","0","0","0","RED RIVER","TEXARKANA","489.5","05","52","2","3","000","E","","1","0","6","","TRACK #5","1","","2","ETTX","902056","001","Y","","","","","0","0","0","0","0","0","0","0","0","0","12","0","13","0","0","0","0","0","0","0","2000","0","T220","","0","0","0","0","T220","2","1","012","56645","","05C091","0","000000","0","","","","","","","","","1","5","W","1L","0","REDRIV","NI","145","","1990","0","0","0","0","0","0","MILLER","091","","","","N","","","NLSH-16 HEADING INTO TRACK #4, NORTH END TEXARKANA YARD, DERAILED 5 CARS, SIDESWIPING 3 CARS IN TRAC","K #5, DUE TO BROKEN RAIL UNDER CAR MKT 16367.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290RR205","","","","","90","12","UP","1290RR205","","","90","12","16","2","30","PM","01","0","0","0","0","RED RIVER","TEXARKANA","489.5","05","52","2","3","012","R","NLSH","2","8965","1","Y","TRACK #4","1","","2","MKT","016367","006","Y","","","","","3","0","0","0","0","0","0","0","0","0","70","0","36","0","0","5","0","0","0","0","49045","5600","T220","","0","0","0","0","T220","2","1","012","56645","","05C091","0","000000","0","1","0","1","1","07","15","07","15","3","5","W","1L","0","REDRIV","NI","145","","1990","0","0","0","0","0","0","MILLER","091","","","","N","","","NLSH-16 HEADING INTO TRACK #4, NORTH END TEXARKANA YARD, DERAILED 5 CARS, SIDESWIPING 3 CARS IN TRAC","K #5, DUE TO BROKEN RAIL UNDER CAR MKT 16367.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290RR206","","","","","90","12","UP","1290RR206","","","90","12","23","8","5","PM","01","7","3","0","0","RED RIVER","NATCHITOCHES","253.5","22","18","4","1","026","R","6623","3","3419","1","Y","MAIN","4","0009.8","1","POWX","000210","051","Y","POWX","000210","051","Y","2","0","0","0","0","0","0","0","0","0","33","0","34","0","0","2","0","15","0","0","173800","806000","E24C","","0","0","0","0","E24C","1","4","026","979800","","22C069","0","000000","0","1","0","1","1","04","05","04","05","1","5","W","1L","1","REDRIV","GI","102","","1990","0","0","0","0","0","0","NATCHITOCHES","069","","","","N","","","LRE66-23 DERAILED 17 CARS ACCOUNT POWX 210, C/L SAND, OFF CENTER DUE TO CENTER PLATE EXCESSIVELY WOR","N.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290RR208","","","","","90","12","UP","1290RR208","R020","","90","12","29","1","0","PM","01","0","0","0","0","RED RIVER","SHREVEPORT","316.0","22","65","2","2","006","E","YSH5","3","0","7","Y","TRACK 41","1","","2","OTTX","091351","018","N","","","","","2","0","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","10","0","0","14650","7400","H503","","0","0","0","0","H503","2","1","006","22050","","22C017","0","000000","0","1","0","1","1","05","00","05","00","1","5","W","1L","0","REDRIV","NI","133","","1990","0","0","0","0","0","0","CADDO","017","00","00","","N","","","YSH52-29 PULLING CARS OUT OF EAST END OF YARD WHEN DERAILED CAR OTTX 91351 AND 9 OTHERS DUE TO SLACK","ACTION IN CURVE DESCENDING GRADE.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290SL205","","","","","90","12","UP","1290SL205","","","90","12","11","9","30","PM","01","0","0","0","0","ST LOUIS","IVORY YARD","8.2","29","50","4","1","002","E","YSL7","2","0","7","Y","TRACK 1","1","","2","GLNX","086020","017","N","","","","","1","0","0","0","0","0","0","0","0","0","19","1","15","0","0","5","0","4","0","0","9000","39000","H306","","0","0","0","0","H306","2","1","002","48000","","29C510","0","000000","0","1","0","1","1","06","00","06","00","1","6","W","1L","0","STLOUI","N","161","","1990","0","0","0","0","0","0","ST LOUIS","510","","","","Y","","","BY PASSED COUPLERS BETWEEN GLNX 86020 & UP 73723, DERAILED GLNX 86020,EJE 6207, MONX 16026, UTLX 140","84, UP 20091, MP 720063, UP 23735, SIRX 46133 AND PLCX 18074.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290SL215","","","","","90","12","UP","1290SL215","","","90","12","29","12","15","AM","01","0","0","0","0","ST LOUIS","VALLEY JCT","1.6","17","25","4","5","003","E","CWLB","1","11069","1","Y","SW AT AIRPORT XING","1","","2","OFCX","006833","002","Y","","","","","4","0","0","0","0","0","0","0","0","0","91","0","1","0","0","2","0","0","0","0","700","7000","H702","","0","0","0","0","H702","2","1","003","7700","","17C163","0","000000","0","1","0","1","1","04","18","04","18","1","6","W","1L","0","STLOUI","N","116","","1990","0","0","0","0","0","0","ST CLAIR","163","","","","N","","","TRAIN CREW THREW SWITCH THAT HAD ROCK IN IT, DERAILING OCFX 6833 & CONF. TO BE IN COMPLIANCE WITH RU","LE 104 AND 104A.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290NP003","","","","","90","12","UP","1290NP003","","","90","12","12","7","30","PM","12","0","0","0","0","NORTH PLATTE","NORTH PLATTE","287.8","31","40","4","1","020","E","","3","0","5","","EAST BOWL 33","2","","2","TTEX","161116","001","Y","","","","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","12844","0","H999","","0","1","0","1","H999","2","2","020","12844","","31C111","0","000000","0","","","","","","","","","3","6","W","1L","0","NORPLA","N","108","","1990","0","0","0","0","0","0","LINCOLN","111","","","","N","","","TTEX 16116 WAS HUMPED INTO TRACK 145 WHILE IN TRIM, CAR CAME OUT EAST END OF BOWL 45, CORNERING UNIT","UP 2346.","","","","","","","","","","","","","","","","","","","","","","",
"90","12","UP","1290NP203","","","","","90","12","UP","1290NP203","","","90","12","07","9","15","PM","12","0","0","0","0","NORTH PLATTE","NORTH PLATTE","288.2","31","45","4","1","003","E","","3","0","1","Y","EAST TRACK 206","2","","2","TTGX","961491","036","N","","","","","2","0","0","0","0","0","0","0","0","0","29","0","28","0","0","0","0","5","0","0","12500","0","H503","","0","0","0","0","H503","2","2","003","12500","","31C111","0","000000","0","1","0","1","1","06","00","06","00","1","6","W","1L","0","NORPLA","N","31","","1990","0","0","0","0","0","0","LINCOLN","111","","","","N","","","TRAIN PROFILE AND SLACK ACTION.","","","","","","","","","","","","","","","","","","","","","","","",
