"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"96","12","WC","G3075","","","","","96","12","WC","G3075","","","96","12","28","6","30","PM","12","0","0","0","0","FOX VALLEY","APPLETON","YARD","55","20","4","1","002","E","FL09","3","2000","1","Y","TRACK 3","1","","2","CSXT","143486","022","Y","","","","","2","0","0","0","0","0","0","0","0","0","20","0","0","0","0","4","0","0","0","0","23000","0","H021","","0","0","0","0","H021","2","1","002","23000","","55C087","0","000000","0","1","0","1","0","02","30","02","30","1","4","","3L","0","FOXVAL","N","392","3181","1996","0","0","0","0","0","0","OUTAGAMIE","087","","","","N","","","TRAIN FL095 HAD 2 LOCOMOTIVES AND 20 LOADS WHILE PERFORMING SWITCHING DUTIES IN THE APPLETON YARD.TH","E CREW PULLED 3 TRACK, MADE A CUT & KICKED OUT 3 CARS. THEY RETURNED TO 3 TRACK TO PUT 8 CARS BACK,","AND FOUND CARS PUT ON 3 TRACK WERE GONE. THE CONDUCTOR FAILED TO APPLY HANDBRAKES TO THE CARS ON 3 T","RACK ALLOWING THEM TO ROLL AWAY AND CAUSING 4 CARS TO DERAIL. NO TRACK DAMAGE WAS SUSTALNED.","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296RS077","96","12","ATK","61225WSDAA","96","12","UP","1296RS077","","","96","12","25","6","50","AM","01","0","0","0","0","LOS ANGELES","ROSEVILLE","0.0","06","45","4","1","000","","","","0","","","YARD SPUR","3","","2","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M505","","0","0","0","0","M505","2","3","005","16882","","06C061","0","000000","0","","","","","","","","","1","7","W","1L","0","LOSANG","G","92","3173","1996","0","0","0","0","0","0","PLACER","061","","","","N","","","ENGINE AND 5 CARS DERAILED WHILE SHOVING FROM YARD. CAUSE OF DERAILMENT UNDER INVESTIGATION.","","","","","","","","","","","","","","","","","","","","","","","",
"96","12","ATK","61226WSDAA","","","","","96","12","UP","1296RS078","","","96","12","26","9","30","AM","01","0","0","0","0","WESTERN","OAKLAND","YARD","06","58","2","1","010","E","736","3","0","7","Y","C-9 YARD","1","","2","AMT","008001","003","N","","","","","1","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","3","0","0","0","44298","0","M505","","0","0","0","0","M505","2","1","010","44298","","06C001","0","000000","0","1","0","1","1","02","30","02","30","2","7","E","1L","0","WESTER","N","348","2956","1996","0","0","0","0","0","0","ALAMEDA","001","","","","Y","","","IN PROCESS OF MAKING A SWITCH MOVE WITH ENG 736 AND 5 CARS IN THE OAKLAND YARDS, FROM THE 4 TRACK TO","THE 7 TRACK EAST, THE 3 MIDDLE CARS (8001/39980/8003) DERAILED AND WENT ON THE GROUND CAUSING EXTEN","SIVE DAMAGE TO C/8001 AND C/39980. CAUSE OF DE AILMENT IS STILL UNDER INVESTIGATION. THERE WERE NO R","EPORTABLE INJURIES AS A RESULT OF THIS ACCIDENT.","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296PR021","","","","","96","12","UP","1296PR021","","","96","12","28","6","10","PM","01","0","0","0","0","PROVISO","OAKCREPOW","69.8","55","25","4","2","003","E","2CRL","1","14818","1","Y","INDUSTRY","1","","4","WEPX","000779","023","Y","","","","","3","0","0","0","0","0","0","0","0","0","113","0","0","0","0","5","0","0","0","0","14000","40000","T202","","0","0","0","0","T202","4","1","003","54000","","55C079","0","000000","0","1","1","1","0","09","40","09","40","1","4","W","1L","0","PROVIS","MO","47","3172","1996","0","0","0","0","0","0","MILWAUKEE","079","","","","N","","","5 CARS DERAILED ACCOUNT BROKEN RAIL IN TURNOUT.","","","","","","","","","","","","","","","","","","","","","","","",
"96","12","ATK","61225WSDAA","","","","","96","12","UP","1296RS077","","","96","12","25","6","50","AM","01","0","0","0","0","WESTERN","ROSEVILLE","YARD","06","45","4","1","005","E","723","4","0","2","Y","YARD SPUR","3","","2","AMT","002007","001","","","","","","1","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","16882","0","M505","","0","0","0","0","M505","2","3","005","16882","","06C061","0","000000","0","1","0","1","0","00","50","00","50","2","7","E","1L","0","WESTER","GM","209","2955","1996","0","0","0","0","0","0","PLACER","061","","","","Y","","","TRAIN NO. #723 WITH ENGINE 2007 AND 5 CARS DERAILED E/2007, LEAD TRUCK ON THE DERAIL WHILE SHOVING F","ROM THE YARD. CAUSE OF DERAILMENT IS UNDER INVESTIGATION. THERE WERE NO INJURIES AS A RESULT OF THIS","ACCIDENT.","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296KC005","96","12","NS","090281","96","12","UP","1296KC005","","","96","12","23","12","30","PM","04","0","0","0","0","KANSAS CITY","ARMSTRONG YARD","3.0","20","20","2","6","000","E","CARS","4","0","6","","YARD","1","","2","ADMX","016982","001","Y","","","","","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","0","0","20000","0","H399","","0","0","0","0","H399","2","1","006","41171","","20C209","0","000000","0","","","","","","","","","1","6","W","1L","0","KANCIT","N","75","3161","1996","0","0","0","0","0","0","WYANDOTTE","209","","","","N","","","NS-439 TRAIN WENT INTO THE WRONG TRACK AND SIDESWIPED CAR SITTING ON TRACK.","","","","","","","","","","","","","","","","","","","","","","","",
"96","12","SCAX","96339018","","","","","96","12","UP","1296LA077","","810880T","96","12","05","7","21","AM","07","0","0","0","0","SYSTEM","INDUSTRY","21.4","06","70","2","1","070","R","405","4","0","2","Y","#2 MAIN TRACK","4","","1","SCAX","000609","001","Y","","","","","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","3934","0","M303","","0","0","0","0","M303","1","4","070","21917","","06C037","0","000000","0","1","0","1","0","01","33","01","33","2","7","","3L","0","SYSTEM","E","306","3107","1996","0","0","0","0","0","0","LOS ANGELES","037","","","","Y","","","TRAIN 405 WAS INVOLVED IN A HIGHWAY-RAIL GRADE CROSSING ACCIDENT ON DECEMBER 5, 1996 AT 0721 AM. THE","TRAIN HIT A TRACTOR-TRAILER AT FULLERTON RD. MP 21.4. THE TRACTOR-TRAILER WAS ATTEMPTING TO PULL OU","T AND TURN LEFT ON A PARALLEL STREET WHEN TRAIN 405 STRUCK THE TRAILER. THE DRIVER WAS OUT OF THE VE","HICLE.","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296LA077","96","12","SCAX","96339018","96","12","UP","1296LA077","","810880T","96","12","05","7","21","AM","07","0","0","0","0","LOS ANGELES","CITY OF INDUSTRY","21.40","06","70","2","1","000","","","","0","","","#2 MAIN TRACK","4","","1","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17983","M303","","0","0","0","0","M303","1","4","070","21917","","06C037","0","000000","0","","","","","","","","","1","7","W","1L","0","LOSANG","E","156","3163","1996","0","0","0","0","0","0","LOS ANGELES","037","","","","N","","","SCRRA TRAIN STRUCK A SEMI-TRUCK WHILE OPERATING ON UPRR LINES AT CITY OF INDUSTRY, CA. APPROXIMATELY","FULLERTON ROAD CAUSING EXTENSIVE DAMAGE TO UPRR SIGNALS.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296LK001","","","","","96","12","UP","1296LK001","","","96","12","03","1","35","PM","01","0","0","0","0","N. LITTLE ROCK","NORTH LITTLE ROCK","344.0","05","55","2","1","002","E","XLIN","1","7118","7","Y","SINGLE MAIN","1","000.10","1","MOBX","052196","017","Y","","","","","4","0","0","0","0","0","0","0","0","0","56","0","7","0","0","3","0","0","0","0","6638","2000","M503","","0","0","0","0","M503","1","1","002","8638","","05C119","0","000000","0","1","0","1","0","09","15","09","35","1","5","W","1L","0","NLITRK","N","201","3164","1996","0","0","0","0","0","0","PULASKI","119","","","","N","","","XLINW/02 SPOTTED FOR SIGNAL ON OLD MONROE MAIN, RECEIVED PERMISSION, PULLED AHEAD AND WENT INTO EMER","GENCY, MOBX TRUCKS HAD TRAVELED DOWN SOUTH LEG, SWITCH THROWN BY VANDALISM UNDER CAR BEFORE MOVEMENT",".","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296LK005","","","","","96","12","UP","1296LK005","","","96","12","14","2","45","AM","01","0","0","0","0","N. LITTLE ROCK","NORTH LITTLE ROCK","344.0","05","44","4","4","004","E","MENL","1","5600","1","Y","YARD","1","","2","ETTX","901349","009","Y","","","","","4","0","0","0","0","0","0","0","0","0","49","0","39","0","0","4","0","0","0","0","28226","13500","H307","","0","0","0","0","H307","2","1","004","41726","","05C119","0","000000","0","1","0","1","0","06","45","06","45","1","5","W","1L","0","NLITRK","N","224","3165","1996","0","0","0","0","0","0","PULASKI","119","","","","N","","","MENLCX 13 BACKING TRAIN INTO 200 YD TO MAKE A JOINT ON EXISTING CARS IN 203. CREW MADE ROUGH JOINT O","N CARS IN 203, WHICH RESULTED IN WHEEL LIFT ON CAR SETTING IN 202 SWITCH. UPON SHOVING TRAIN IN CLEA","R, 3 MORE CARS DERAILED.","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296LK076","","","","","96","12","UP","1296LK076","","","96","12","26","7","0","PM","01","27","0","0","0","N. LITTLE ROCK","GURDON","427.1","05","45","4","2","007","E","26","2","6893","1","Y","SIDING","1","","3","UP","073788","044","Y","","","","","3","0","0","0","0","0","0","0","0","0","42","0","41","0","0","5","0","0","0","0","53543","48700","T202","","0","0","0","0","T202","3","1","007","102243","","05C019","0","000000","0","1","0","1","1","08","20","08","20","1","5","W","1L","1","NLITRK","N","129","3166","1996","0","0","0","0","0","0","CLARK","019","","","","N","","","NLGU-26 PULLING INTO BRANCH SIDING PASS WHEN RAIL BROKE UNDER THE TRAIN CAUSING 5 CARS TO DERAIL AND","DAMAGE TO 1 CAR NOT DERAILED.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296HO013","","","","","96","12","UP","1296HO013","","","96","12","02","12","30","PM","01","0","0","0","0","HOUSTON","COLLINSTON","481.0","22","68","2","1","005","E","8202","4","2225","1","Y","BRANCH MAIN","1","023.78","1","UP","041155","054","Y","","","","","2","0","0","0","0","0","0","0","0","0","24","0","33","0","0","6","0","0","0","0","1552","46600","T213","","0","0","0","0","T213","1","1","005","48152","","22C067","0","000000","0","1","0","1","1","04","00","04","00","1","5","W","1L","0","HOUSTO","I","173","3157","1996","0","0","0","0","0","0","MOREHOUSE","067","","","","N","","","LHD82-02 MOVING W ON BASTROP BRANCH AND DERAILED REAR 6 CARS OF TRAIN ACCOUNT BAR BROKE ON S RAIL CA","USING RAIL TO LIFT AND WHEEL L4 STRUCK RAIL, CAUSING IT TO BE SHOVED OUT.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296HO014","","","","","96","12","UP","1296HO014","","","96","12","15","5","55","AM","01","0","0","0","0","HOUSTON","W BRI JCT","10.3","22","57","4","1","004","R","LIAV","2","2362","1","Y","SINGLE MAIN","2","022.85","1","ETTX","905708","028","N","","","","","2","0","0","0","0","0","0","0","0","0","21","0","15","0","0","0","0","2","0","0","3182","41000","H503","","0","0","0","0","H503","1","2","004","44182","","22C051","0","000000","0","1","0","1","0","09","25","09","25","1","5","W","1L","0","HOUSTO","E","109","3158","1996","0","0","0","0","0","0","JEFFERSON","051","","","","N","","","LIAV14-15 DERAILED 2 EMPTY AUTORACKS IN XOVERS TOWARD W BANK MAIN DUE TO SLACK ACTION ACCOUNT TRAIN","HANDLING.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","SP","J1486","","","","","96","12","UP","1296HO080","","","96","12","31","8","25","PM","01","0","0","0","0","HOUSTON","ORANGE","YARD","48","60","4","2","005","E","ORAN","3","2400","1","Y","DOC BROWN","1","","2","DUPX","038134","003","Y","","","","","2","0","0","0","0","0","0","0","0","0","21","0","3","0","0","3","0","1","0","0","16100","0","T207","","0","0","0","0","T207","2","1","005","18300","","48C245","0","000000","0","1","0","1","1","02","25","02","25","2","5","W","1L","0","HOUSTO","N","110","3130","1996","0","0","0","0","0","0","JEFFERSON","245","","","","N","","","ORANGE SWITCHER #2 HAULING 21-3-3820 FROM CHEMICAL ROW DERAILED FOUR CARS ACCOUNT BROKEN RAIL IN UP","CROSSOVER.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296HO080","96","12","SP","J1486","96","12","UP","1296HO080","","","96","12","31","8","25","PM","01","0","0","0","0","HOUSTON","DOC BROWN","488.0","48","60","4","2","000","","","","0","","","YARD","1","","2","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2200","T207","","0","0","0","0","T207","2","1","005","18300","","48C245","0","000000","0","","","","","","","","","1","5","W","1L","0","HOUSTO","N","107","3159","1996","0","0","0","0","0","0","JEFFERSON","245","","","","N","","","ORANGE SWITCHER #2 HAULING 21-3-3820 FROM CHEMICAL ROW DERAILED 4 CARS ACCOUNT BROKEN RAIL IN UP CRO","SSOVER.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296KC003","","","","","96","12","UP","1296KC003","","","96","12","06","11","0","AM","01","0","0","0","0","KANSAS CITY","KANSAS CITY","283.0","29","45","2","1","005","E","1809","3","0","7","Y","YARD","1","","2","DBCX","053015","011","Y","","","","","1","0","0","0","0","0","0","0","0","0","6","0","4","0","0","3","0","0","0","0","5000","8445","H702","","0","0","0","0","H702","2","1","005","13445","","29C095","0","000000","0","1","0","1","1","05","00","05","00","1","6","W","1L","0","KANCIT","N","99","3160","1996","0","0","0","0","0","0","JACKSON","095","","","","N","","","YKC18-09 PERFORMING YARD SWITCHING, YARD FOREMAN FAILED TO PROPERLY LINE SWITCH CAUSING DERAILMENT.","","","","","","","","","","","","","","","","","","","","","","","",
"96","12","NS","090281","96","12","UP","1296KC005","96","12","UP","1296KC005","R020","","96","12","23","12","20","PM","04","0","0","0","0","ILLINOIS","KANSAS CITY","3.0","20","24","2","2","006","E","439D","3","0","8","Y","YARD","1","","2","NSE","008875","001","","","","","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21171","0","H702","","0","0","0","0","H399","2","1","006","41171","","20C209","0","000000","0","1","0","1","0","11","30","11","30","2","6","","1L","0","ILLINO","D","154","3093","1996","0","0","0","0","0","0","WYANDOTTE","209","00","00","","N","","","NS TRAIN 439D323 (LITE LOCOS) SIDESWIPED UP CONSIST ON UP TRACK 20 N 2 ACCOUNT FAILURE OF CREW TO PR","OPERLY LINE ROUTE AND STOP SHORT OF EQUIPMENT IN FOUL.","","","","","","","","","","","","","","","","","","","","","","",
"96","12","UP","1296FW020","","","","","96","12","UP","1296FW020","","","96","12","16","2","20","PM","01","0","0","0","0","FORT WORTH","ARLINGTON","231.0","48","45","2","1","004","E","5116","1","1730","7","Y","BRANCH MAIN","1","012.70","1","CR","376107","004","Y","","","","","2","0","0","0","0","0","0","0","0","0","20","0","0","0","0","4","0","0","0","0","39969","400","T110","","0","0","0","0","T110","1","1","004","40369","","48C439","0","000000","0","1","0","1","1","07","20","07","20","1","5","W","1L","0","FTWORT","N","54","3152","1996","0","0","0","0","0","0","TARRANT","439","","","","N","","","WIDE GAGE CUASED BY TIE CONDITION AND RAIL. CR 367107.","","","","","","","","","","","","","","","","","","","","","","","",
