"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"91","12","UP","1291HO004","","","","","91","12","UP","1291HO004","","","91","12","09","7","10","PM","01","0","0","0","0","HOUSTON","COADY","28.5","48","57","4","2","010","R","09","1","3060","7","Y","SINGLE BRANCH","1","","2","ECUX","405231","028","Y","","","","","2","0","0","0","0","0","0","0","0","0","26","0","3","0","0","7","0","0","0","0","95000","7500","T110","","0","0","0","0","T110","2","1","010","102500","","48C201","0","000000","0","1","0","1","1","02","10","02","10","1","5","W","1L","0","HOUSTO","N","211","","1991","0","0","0","0","0","0","HARRIS","201","","","","N","","","LHH32-09 ON TRACK 36 DERAILED AT SWITCH FROG DUE TO POOR TIE CONDITION ALLOWING RAIL TO ROLL OVER.EC","UX 405231 REAR TRUCKS CLIMBED HIGH SIDE OF RAIL & TURNED OVER, 6 OTHER CARS TURNED OVER & ECUX 40816","0 DERAILED.","","","","","","","","","","","","","","","","","","","","","",
"91","12","UP","1291HO005","","","","","91","12","UP","1291HO005","","","91","12","07","4","40","PM","01","0","0","0","0","HOUSTON","SPRING","130.5","48","75","2","1","003","E","07","1","7140","1","Y","YARD","1","","2","ECUX","857086","009","Y","","","","","2","0","0","0","0","0","0","0","0","0","52","0","17","0","0","3","0","0","0","0","10640","2000","M503","","0","0","0","0","M503","2","1","003","12640","","48C201","0","000000","0","1","0","1","1","01","40","01","40","1","5","W","1L","0","HOUSTO","N","219","","1991","0","0","0","0","0","0","HARRIS","201","","","","N","","","HOCH-07 STOPPED TO LINE SWITCH INTO TRACK 202 S. END YARD, TRESPASSER THREW 86 LEAD SWITCH UNDER ECU","X 857096 & PLACED METAL IN 86 LEAD SWITCH, CAUSING ECUX 857086, ECUX 846189, ECUX 844988 TO DERAIL A","ND DAMAGE TO TRACK.","","","","","","","","","","","","","","","","","","","","","",
"91","12","SSW","Y5241","91","12","BN","FW1194","91","12","SSW","Y5241","","","91","12","09","8","33","AM","01","0","0","0","0","DALHART","DALHART","545.0","48","40","2","1","000","","","","0","","","WEST LEAD","2","","2","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","H702","","0","0","0","0","H702","2","2","005","62000","","48C111","0","000000","0","","","","","","","","","2","5","W","1L","0","DALHAR","NM","145","","1991","0","0","0","0","0","0","DALLAM","111","","","","N","","","BN TRAIN 196 SWITCHING CARS INTO 104 TRACK WEST END OF DALHART YARD SHOVED THRU CROSSOVER SWITCH AND","MADE A REVERSE MOVEMENT DERAILING EIGHT CARS.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","BN","SF1373","91","12","TRRA","67612","91","12","TRRA","67612","","","91","12","22","9","20","AM","04","0","0","0","0","SPRINGFIELD","MADISON","0.0","17","20","2","1","005","R","G93","3","2160","1","Y","TRACK 79","1","","2","BN","451353","014","N","","","","","3","0","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","2","0","0","24500","0","H212","","0","0","0","0","H212","2","1","005","67600","","17C119","0","000000","0","1","0","1","1","01","50","01","50","1","6","W","1L","0","SPRING","NIM","144","","1991","0","0","0","0","0","0","MADISON","119","","","","N","","","TRAIN G93 WITH 72 EMPTIES LEAVING MADISON YARD WHEN WAS STRUCK BY TRRA YARD JOB 102 SHOVING 18 LOADS","DERAILING 3 CARS WITH DAMAGE OVER THRESHOLD.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","TRRA","67612","91","12","BN","SF1373","91","12","TRRA","67612","","","91","12","22","9","20","AM","04","0","0","0","0","SYSTEM","MADISON","0","17","38","2","2","002","E","102","3","0","1","Y","WESTBOUND LD #65","1","","2","BN","448370","","Y","","","","","0","0","0","4","0","0","0","0","0","0","18","0","0","0","0","1","0","0","0","0","42700","400","H210","","0","0","0","0","H212","2","1","005","67600","","17C119","0","000000","0","1","0","1","2","01","21","01","21","2","6","","3S","0","SYSTEM","N","95","","1991","0","0","0","0","0","0","MADISON","119","","","","N","","","TRRA POOL NO. 102 FAILED TO COMPLY WITH RADIO RULES AND SHOVED INTO SIDE OF BN TRAIN BN01G9322.","","","","","","","","","","","","","","","","","","","","","","","",
"91","12","UP","1291AR017","","","","","91","12","UP","1291AR017","","","91","12","28","9","50","PM","01","0","0","0","0","ARKANSAS","HIGGINS","353.0","05","40","4","1","015","E","2ALN","1","0","1","Y","SINGLE MAIN","4","026.14","1","SRN","005103","103","Y","","","","","4","0","0","0","0","0","0","0","0","0","108","0","14","0","0","2","0","0","0","0","9500","25000","H699","","0","0","0","0","H699","1","4","015","34500","","05C119","0","000000","0","1","0","1","1","06","00","06","00","1","5","W","1L","0","ARKANS","GE","59","","1991","0","0","0","0","0","0","PULASKI","119","","","","N","","","2ALNL-26 PULLING OUT OF SIDING AT HIGGINS, DERAILED 2 CARS.","","","","","","","","","","","","","","","","","","","","","","","",
"91","12","UP","1291CR003","","","","","91","12","UP","1291CR003","","","91","12","07","4","46","AM","01","7","0","0","0","COLUMBIA RIVER","ALBINA","2.6","41","45","4","1","002","E","PDNP","4","3720","1","Y","NORTH MAIN","1","014.59","1","CNA","703009","050","Y","","","","","4","0","0","0","0","0","0","0","0","0","52","0","0","0","0","3","0","0","0","0","2100","4880","M503","","0","0","0","0","M503","1","1","002","6980","","41C051","0","000000","0","1","0","1","1","01","01","01","01","1","8","W","1L","1","COLUMB","NIM","159","","1991","0","0","0","0","0","0","MULTNOMAH","051","","","","N","","","TRAIN DEPARTING YARD DERAILED REAR 3 CARS AT EE TRACK #28 SWITCH WHICH WAS LINED BY UNKNOWN PERSON A","FTER LEAD WAS LINED UP AND CHECK BY SWICH CREW AND MANAGER.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","UP","1291CR017","","","","","91","12","UP","1291CR017","","","91","12","19","5","15","PM","01","0","0","0","0","COLUMBIA RIVER","LACROSSE","41.5","53","32","4","2","002","R","6519","4","8050","1","Y","YARD","1","","2","UP","078734","068","Y","","","","","3","0","0","0","0","0","0","0","0","0","52","0","16","0","1","2","0","0","0","0","4000","2500","H704","","0","0","0","0","H704","2","1","002","6500","","53C075","0","000000","0","1","0","1","1","08","15","08","15","1","8","W","1L","0","COLUMB","IMO","196","","1991","0","0","0","0","0","0","WHITMAN","075","","","","N","","","LOCAL DOUBLING TRAIN, SHOVED FIRST CUT ON WEST LEG WYE, THOUGHT SWITCH LINED FOR MOVEMENT, SHOVED TH","ROUGH SWITCH, UPON RETURN WITH SECOND CUT DOUBLED TO CARS ON WYE AND PULLED, DERAILING TWO CARS.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","SOO","NA70","","","","","91","12","SOO","NA70","","380743W","91","12","06","10","12","AM","07","0","0","0","0","NORTHERN","ALBERTA LEA","124.4","27","25","2","1","015","R","168","3","950","1","Y","SINGLE MAIN","2","002.28","1","SOO","000754","001","","","","","","2","0","0","0","0","0","0","0","0","0","3","0","18","0","1","0","0","0","0","0","3000","10000","M399","","0","1","0","1","M399","1","2","015","13000","","27C047","0","000000","0","1","0","1","1","02","10","02","10","1","4","W","1L","0","NORTHE","O","513","","1991","0","0","0","0","0","1","FREEBORN","047","","","","N","","","TRAIN 168 (WELLS ROAD SWITCHER) WAS TRAVELING EASTWARD THROUGH ALBERT LEA, MN WHEN THE LEAD UNIT WAS","STRUCK BY A SEMI TRUCK THAT SLID INTO THE TRAIN. THE ENGINE CREW SAW THAT THE 18- WHEELER HAD ALL I","TS WHEELS LOCKED UP AND WAS SLIDING ON THE ICE AND SNOW COVERED ROAD. THE BRAKEMAN AND CONDUCTOR YEL","LED TO THE ENGINEER TO `PLUG IT` AND BOTH MOVED TO THE ENGINEER'S SIDE OF THE ENGINE BEFORE THE STRU","CK ENGINE 754 JUST BEHIND THE CAB. NO EXCEPTION WAS TAKEN TO EMPLOYEE PERFORMANCE AND NO DISCIPLINE","WAS ASSESSED.","","","","","","","","","","","","","","","","","","",
"91","12","RFP","D3091","","","","","91","12","RFP","D3091","","","91","12","18","11","15","PM","04","0","0","0","0","SYSTEM","ACCA YARD","1.85","51","29","4","1","003","E","Y511","1","0","7","Y","NORTH YARD 2 TRACK","1","","2","CSXT","137254","035","Y","","","","","0","0","0","2","0","0","0","0","0","0","37","0","5","0","0","0","0","0","0","0","19400","0","H018","","0","0","0","0","H018","2","1","006","45085","","51C087","0","000000","0","1","0","1","1","07","15","07","15","3","2","","2L","0","SYSTEM","NM","620","","1991","0","0","0","0","0","0","HENRICO","087","","","","N","","","THE CREW, AFTER MAKING A CUT OF 26 CARS OFF NO. 2 TRACK AND LEAVING 90 CARS ON THE TRACK, WAS SHOVIN","G NORTHWARD ON THE LADDER TRACK TOWARD NO. 5 TRACK WITH 42 CARS (AIR ON) WHEN THEY WENT INTO EMERGEN","CY. THE CONDUCTOR FOUND THE 90-CAR CUT ON NO. 2 TRACK HAD ROLLED SOUTHWARD INTO HIS CUT. THE 90 CARS","WHICH HAD BEEN LEFT ON NO. 2 NORTH YARD TRACK HAD BEEN BLED OFF BY THE INSPECTOR PRIOR TO THE CUT O","F 26 CARS BEING MADE. THE CONDUCTOR FAILED TO APPLY HAND BRAKES TO THE 90-CAR CUT LEFT ON NO. 2 TRAC","K. WHEN THE 26 CARS WERE PULLED FROM THE TRACK, THIS ALLOWED THE 90-CAR CUT TO ROLL SOUTHWARD CAUSIN","G THE SIDE COLLISON.","","","","","","","","","","","","","","","","","",
"91","12","RRVW","121091D","","","","","91","12","RRVW","121091D","","","91","12","10","1","45","PM","01","0","0","0","0","SYSTEM","LUDDEN","122.0","38","38","2","1","008","E","300","3","3600","1","Y","SINGLE MAIN TRACK","X","0000.0","1","LDCX","021010","013","Y","","","","","2","0","0","0","0","0","0","0","0","0","27","0","3","0","0","5","0","0","0","0","18267","13582","T110","","0","0","0","0","T110","1","0","008","31849","","38C021","0","000000","0","1","0","1","0","04","45","04","45","1","8","","3L","0","SYSTEM","I","88","","1991","0","0","0","0","0","0","DICKEY","021","","","","N","","","CARS 13-17 DERAILED ON EXCEPTED TRACK DUE TO RAIL SPREADING ACCOUNT POOR TIE CONDITIONS.","","","","","","","","","","","","","","","","","","","","","","","",
"91","12","SCFE","730011","","","","","91","12","SCFE","730011","R020","","91","12","19","4","30","AM","01","0","0","0","0","SYSTEM","DESOTO CITY","883.7","12","50","4","1","010","E","CLSE","1","4031","1","Y","SINGLE MAIN TRACK","1","","1","SCFE","009013","002","","","","","","2","0","0","0","0","1","0","0","0","0","36","0","4","0","0","7","0","0","0","0","60000","12000","T215","","0","0","0","0","T215","1","1","010","72000","","12C055","0","000000","0","1","0","1","0","06","30","06","30","1","3","","3L","0","SYSTEM","O","262","","1991","0","0","0","0","0","0","HIGHLANDS","055","00","00","","N","","","TRAIN CLSE-8 PROCEEDING NORTHBOUND AT 10 MPH. ENGINEER NOTICED BROKEN RAIL AND APPLIED AIR BRAKE WHI","CH INCREASED SEVERITY OF DERAILMENT, THROTTLED OFF AIR BRAKE EMERGENCY APPLICATION. ENGINEER AND CON","DUCTOR DRUG SCREENED FOR REASONABLE CAUSE. TESTS NOT RETURNED.","","","","","","","","","","","","","","","","","","","","","",
"91","12","SEPA","2091024","","","","","91","12","SEPA","2091024","X030","","91","12","27","2","30","AM","01","0","0","0","0","SYSTEM","WAYNE JUNCTION","5.2","42","30","4","1","005","E","160","2","0","7","Y","#3 TRACK","1","","2","MU","000160","001","N","","","","","1","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","9000","2000","H799","","0","0","0","0","H799","2","1","005","11000","","42C101","0","000000","0","1","0","1","0","10","50","10","50","1","2","","3L","0","SYSTEM","NM","103","","1991","0","0","0","0","0","0","PHILADELPHIA","101","00","00","","N","","","CONDUCTOR, WHILE MAKING YARD SHIFTING MOVE, THREW SWITCH AND FAILED TO CHECK POSITION OF SWITCH POIN","TS.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","CSX","129105031","","","","","91","12","ZWVC","INDUSTRY","","","91","12","21","9","15","AM","01","0","0","0","0","FLORENCE","HAMPTON","4622","45","58","2","1","005","E","F793","2","1020","1","Y","WESTVACO","1","","4","WVCX","003061","014","Y","","","","","1","0","0","0","0","0","0","0","0","0","9","0","4","0","0","9","0","0","0","0","9000","0","T210","","0","0","0","0","T210","4","1","005","9000","","45C049","0","000000","0","1","0","1","1","03","15","03","15","1","3","","1L","0","FLOREN","OIM","141","","1991","0","0","0","0","0","0","HAMPTON","049","","","","N","","","DERAILMENT ON WESTVACO TRACK. SHOVING 14 CARS OVER BROKEN RAIL 10 CLS FROM DERAIL. BROKEN RAIL ON WE","STVACO INDUSTRIAL TRACK. UPDT-OSP#142183.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","WC","G1883","","","","","91","12","WC","G1883","","","91","12","02","9","40","AM","01","0","0","0","0","SYSTEM","BRUCE","121.3","55","5","2","1","032","E","L656","4","1080","1","Y","SINGLE MAIN","3","000.16","1","WC","004006","001","N","","","","","1","0","0","0","0","1","0","0","0","0","9","0","0","0","0","4","0","0","0","0","107400","3055","M101","","0","0","0","0","M101","1","3","032","110455","","55C107","0","000000","0","1","0","1","0","02","10","02","10","1","4","","3L","0","SYSTEM","O","149","","1991","0","0","0","0","0","0","RUSK","107","","","","N","","","ICE AND SNOW BUILD UP AT ROAD CROSSING CAUSED ENGINE TO DERAIL AND 4 CARS BEHIND ENGINE. THREE OF TH","E 4 CARS BEHIND ENGINE WERE TIPPED ON THIER SIDE.","","","","","","","","","","","","","","","","","","","","","","",
"91","12","WC","G1884","","","","","91","12","WC","G1884","","","91","12","05","6","58","PM","01","1","0","0","0","SYSTEM","MERRILL","117.8","55","2","4","1","015","E","11","4","1046","1","Y","SINGLE MAIN","2","0001.3","1","WC","008413","006","Y","","","","","2","0","0","0","0","0","0","0","0","0","10","0","6","0","0","6","0","0","0","0","21028","16894","T202","","0","0","0","0","T202","1","2","015","37922","","55C069","0","000000","0","1","0","1","0","03","30","03","30","1","4","","3L","1","SYSTEM","O","208","","1991","0","0","0","0","0","0","LINCOLN","069","","","","N","","","TRAIN CAME TO SUDDEN STOP AS THE RESULT OF DERAILMENT, AIR DID NOT DUMP, CARS DERAILED AS RESULT OF","BROKEN RAIL. 4 LOADED CARS CONTAINED PULPWOOD WHICH WENT ON THEIR SIDE THE OTHER TWO LOADS REMAINED","UPRIGHT.","","","","","","","","","","","","","","","","","","","","","",
"91","12","YKR","YKR0491","","","","","91","12","YKR","YKR0491","","","91","12","30","6","5","PM","01","0","0","0","0","SYSTEM","YORK","16","42","40","4","1","004","E","ROAD","4","1675","1","Y","EAST YARD","X","","2","CSXT","251305","024","Y","","","","","1","0","0","0","0","0","0","0","0","0","8","0","17","0","0","2","0","0","0","0","11000","3000","T110","","0","0","0","0","T110","2","0","004","14000","","42C133","0","000000","0","1","0","1","1","08","35","08","35","1","2","","3S","0","SYSTEM","NM","200","","1991","0","0","0","0","0","0","YORK","133","","","","N","","","CREW WAS PULLING EAST FROM RUNAROUND TRACK WHEN HIND TWO CARS SPREAD THE RAILS COMING THROUGH THE TU","RNOUT ON THE WEST END OF THE SIDING. THE CARS TURNED OVER WHEN THEY HIT THE FROG AND BROKE THE RAIL.","","","","","","","","","","","","","","","","","","","","","","",
