"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"83","03","SP","74723","83","03","ATK","031883A","83","03","SP","74723","F","","83","03","18","12","31","PM","01","0","0","0","0","WESTERN","OAKLAND","4.9","06","58","2","1","010","R","","","0","","","TRK 3","1","","2","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800","T402","","0","0","0","0","T110","2","1","010","5900","","06C001","0","000000","0","","","","","","","","","2","7","W","1L","0","WESTER","F","55","","1983","0","0","0","0","0","0","ALAMEDA","001","00","00","","N","","","FOUR AMTRAK CARS DERAILED IN PASSENGER YARD IN OAKLAND.","","","","","","","","","","","","","","","","","","","","","","","",
"83","11","BO","AMD1042","","","","","83","11","BO","AMD1042","F","","83","11","11","8","35","AM","02","0","0","0","0","MARYLAND","RG TOWER","2.0","42","48","2","3","010","E","6679","3","0","8","Y","TRK #4","","","2","BO","006679","001","","","","","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2500","0","H999","","0","6","0","6","H999","2","0","014","27500","","42C101","4","000085","0","1","0","1","2","01","00","01","00","3","2","E","1L","0","MARYLA","I","143","","1983","0","0","0","0","0","0","PHILADELPHIA","101","00","00","","N","","","LITE YD ENG JOB 6A PLANNING TO P/U 65 MTY GRAIN CARS FOR INSPECTION COLLIDED WITH ENGINES 4154 & 421","6 LITE JOB 2C RETURNING FROM TOFC FACILITY.","","","","","","","","","","","","","","","","","","","","","","",
"83","07","BN","SF294","","","","","83","07","MP","83101","F","","83","07","04","12","15","PM","01","0","0","0","0","SPRINGFIELD","KANSAS CITY","0","29","90","2","1","008","E","150K","3","14290","1","Y","MP HI LIN","1","","2","SFIX","000964","097","Y","","","","","3","0","0","0","0","0","0","0","0","0","112","0","1","0","1","7","0","0","0","0","4965","0","T314","","0","0","0","0","T314","2","1","008","7930","","29C095","0","000000","0","1","0","1","2","04","00","04","00","1","6","W","1L","0","SPRING","NIM","70","","1983","0","0","0","0","0","0","JACKSON","095","00","00","","N","","","TRAIN 150KK010 DERAILED 7 CARS ACCOUNT BAD SWITCH POINT. MOP TRACKAGE.","","","","","","","","","","","","","","","","","","","","","","","",
"83","10","CNW","831024","","","","","83","10","CNW","831024","F","","83","10","10","12","55","AM","04","0","0","0","0","WISCONSIN","MITCHELL YARD","5.4","55","45","4","1","001","E","21","","240","7","Y","CROSSOVER","1","","2","CNWA","004326","001","","","","","","2","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","1500","0","H702","","0","0","0","0","H702","1","4","001","11984","","55C079","0","000000","0","1","0","1","1","01","55","01","55","1","4","W","1L","0","WISCON","N","111","","1983","0","0","0","0","0","0","MILWAUKEE","079","00","00","","N","","","BRAKEMAN ON KNPRA LINED INSIDE SWITCH TO MAIN TRACK AND SWITCH JOB 21 PULLED OUT OF TRACK 6, SIDESWI","PING KNPRA.","","","","","","","","","","","","","","","","","","","","","","",
"83","07","BRC","AF2437","","","","","83","07","BRC","AF2437","F","","83","07","17","1","20","PM","04","0","0","0","0","","CLEARING","","17","85","2","1","000","R","","","0","6","","#10 CROSSOVER","2","","2","CPAA","207244","010","Y","","","","","0","0","0","0","0","0","0","0","0","0","7","0","18","0","0","0","0","0","0","0","2000","0","H702","","0","0","0","0","H702","2","2","005","10509","","17C031","0","000000","0","","","","","","","","","1","4","","3S","0","??????","N","164","","1983","0","0","0","0","0","0","COOK","031","00","00","","N","","","BRC 7:00 AM WEST YARD ASSIGNMENT WAS KICKING A BAD ORDER (SFRC 56228) OUT OF TRAIN. SWITCH WAS IMPRO","PERLY LINED, AND CAR INTO SIDE OF TRAIN OCCUPYING #10 CROSSOVER.","","","","","","","","","","","","","","","","","","","","","","",
"83","06","CNW","830608","","","","","83","06","CNW","830608","F","","83","06","14","10","15","AM","01","0","0","0","0","WISCONSIN","ROCK SPRINGS","","55","75","2","1","005","E","20","3","2130","1","Y","TRK 1","1","","2","CNW","791177","073","N","","","","","2","0","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","3","0","0","6000","445","M404","","0","0","0","0","M404","2","1","005","7445","","55C111","0","000000","0","1","0","1","2","01","00","01","00","1","4","W","1L","0","WISCON","N","102","","1983","0","0","0","0","0","0","SAUK","111","00","00","","N","","","CNW 791177 PICKED UP ON SCREENINGS ON RAIL CAUSING DERAILMENT WHILE SHOVING STRIKING A CAR ON TRACK","1.","","","","","","","","","","","","","","","","","","","","","","",
"83","12","TRRA","65926","83","12","NW","T301283014","83","12","TRRA","65926","F","","83","12","24","1","45","PM","01","0","0","0","0","SYSTEM","MADISON","","17","-6","2","1","000","","","","0","6","Y","W/B MAIN LINE","1","","1","NHIR","002078","035","Y","","","","","0","0","0","0","0","0","0","0","0","0","63","0","24","0","0","2","0","0","0","0","2400","7500","M599","","0","0","0","0","M599","1","1","000","9900","","17C119","0","000000","0","1","1","1","1","05","45","05","45","1","6","","3S","0","SYSTEM","G","160","","1983","0","0","0","0","0","0","MADISON","119","00","00","","N","","","SOU TRAIN 112 HANDLIN 63X24 CARS ENTERING WESTBOUND MAIN LINE AT COPEMN YARD MOVING AT 5 MPH DERAILE","D NHIR 2078 AND SOU 99228 CAUSED BY IMPROPER TRAIN HANDLING.","","","","","","","","","","","","","","","","","","","","","","",
"83","12","SP","61053","","","","","83","12","SP","61053","F","","83","12","29","1","55","PM","01","0","0","0","0","SACRAMENTO","PROMONTORY PT","757.0","49","32","2","2","045","E","","3","1880","1","Y","MAIN","3","0044.0","1","SP","009224","001","N","","","","","3","0","0","0","0","3","0","0","0","0","21","0","29","0","1","15","0","0","0","0","692500","65000","M404","","0","1","0","1","M404","1","3","045","757500","","49C057","0","000000","0","1","1","1","2","07","55","07","55","1","7","W","1L","0","SACRAM","GIM","161","","1983","0","0","0","0","0","1","WEBER","057","00","00","","N","","","TRAIN STRUCK END LOADER DERAILING THREE UNITS & FIFTEEN CARS ALSO DAMAGED END LOADER & CAB OF WORK T","RAIN. END LOADER WAS OUT TO FOUL BOTH EAST & WEST MAIN LINES.","","","","","","","","","","","","","","","","","","","","","","",
"83","12","SP","61423","","","","","83","12","SP","61423","F","","83","12","28","1","15","PM","01","0","0","0","0","SACRAMENTO","ROSEVILLE","104.0","06","50","2","1","003","E","891","3","4300","1","Y","TRK 113","1","","2","TTGX","963751","045","N","","","","","3","0","0","0","0","0","0","0","0","0","47","0","51","0","2","0","0","9","0","0","3860","2137","H503","","0","0","0","0","H503","2","1","003","5997","","06C061","0","000000","0","1","0","1","2","04","15","04","15","1","7","W","1L","0","SACRAM","N","62","","1983","0","0","0","0","0","0","PLACER","061","00","00","","N","","","PULLING OUT OF BOWL WITH CUT OF CARS WHEN DERAILED ON TRK 113.","","","","","","","","","","","","","","","","","","","","","","","",
"83","12","SP","91903","","","","","83","12","SP","91903","F","","83","12","11","11","16","AM","01","1","0","0","0","WESTERN","SAN JOSE","46.9","06","50","2","3","008","E","8251","4","5801","1","Y","FRT LEAD","1","","1","SP","008251","001","Y","","","","","3","0","0","0","0","3","0","0","0","0","77","0","0","0","1","6","0","0","0","0","30000","27000","H503","T199","0","0","0","0","H503","1","1","008","57000","","06C085","0","000000","0","1","0","1","2","02","11","02","11","1","7","W","1L","1","WESTER","EN","112","129","1983","0","0","0","0","0","0","SANTA CLARA","085","00","00","","N","","","X8251W DERAILED WHILE MOVING WEST THRU DEPOT, ENGINES SP8251, SP8241 AND SP9349 ALL DERAILED AS WELL","AS SIX CARS.","","","","","","","","","","","","","","","","","","","","","","",
