"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"97","01","AM","AM970123","","","","","97","01","AM","AM970123","","","97","01","23","9","15","PM","01","0","0","0","0","SYSTEM","SPRINGDALE","342.7","05","46","3","2","004","E","SMTN","3","429","1","Y","INDUSTRIAL PARK LEAD","X","","3","AM","000048","005","","","","000","","7","0","0","0","0","2","0","0","0","0","2","0","11","0","0","0","0","0","0","0","2500","7500","T110","","0","0","0","0","T110","3","X","004","10000","","05C143","0","000000","0","1","0","1","0","01","45","01","45","1","5","","3L","","SYSTEM","L","163","","1997","0","0","0","0","0","0","WASHINGTON","143","","","","N","","","SHOVING BACKWARDS ON THE PARK TO MAKE A JOINT ON CARS WHEN TRAIN WENT INTO EMERGENCY.  CONDUCTOR WAL","KED BACK TOWARDS HEAD END AND FOUND ENGINES 64 AND 48 DERAILED.","","","","","","","","","","","","","","","","","","","","","","",
"97","01","ATK","023917","","","","","97","01","UP","0197CE013","","","97","01","13","3","48","PM","01","0","0","0","0","NORTHERN","GRANITE","528.75","56","10","2","1","060","E","025","4","0","2","Y","MAIN","4","","1","AMT","000380","002","","","","000","","3","0","0","0","0","2","0","0","0","0","0","9","0","0","0","0","9","0","0","0","1380000","0","T202","","0","11","0","11","T202","1","4","060","1992000","","56C021","11","000000","0","1","1","1","1","08","10","08","10","1","6","E","1L","","NORTHE","DE","222","","1997","0","4","0","7","0","0","LARAMIE","021","00","00","","Y","","","TRAIN #25 WITH ENGINES UP 8648/380/361 AND 9 CARS TRAVELING WEST ON UPRR, DERAILED BOTH AMTRAK ENGIN","ES AND ALL 9 CARS AT M.P. 528.75 WEST OF BORIE, WY, CAUSING EXTENSIVE DAMAGES.  CAUSE OF DERAILMENT","- BROKEN BASE ON RAIL.","","","","","","","","","","","","","","","","","","","","","",
"97","01","APA","012797","","","","","97","01","APA","012797","","","97","01","27","7","55","PM","01","2","2","1","300","SYSTEM","HOLBROOK","1.7","04","47","4","1","070","E","","2","5350","6","N","SINGLE MAIN","3","","1","SP","245599","050","Y","","","000","","0","0","0","0","0","0","0","0","0","0","43","0","30","0","0","31","0","16","0","0","1351090","39486","H008","","0","0","0","0","H008","1","3","070","1390570","","04C017","0","000000","0","1","0","1","1","10","25","10","25","1","7","","3L","","SYSTEM","O","1497","","1997","0","0","0","0","0","0","NAVAJO","017","00","00","","N","","","PRIOR TO ARRIVING AT MILE POST 16 WHERE A CUT WAS TO BE MADE, THE CONDUCTOR AND ENGINEER AGREED TO S","AVE OR `BOTTLE` THE AIR.  UPON ARRIVING AT POINT OF CUT OUT, BRAKEMAN DETRAINED ON FIREMAN'S SIDE OF","CONSIST.  HE WALKED TO THE SWITCH PREPARING TO THROW IT AT APPROPRIATE TIME.  THE CONDUCTOR DETRAIN","ED ON THE ENGINEER'S SIDE OF THE CONSIST.  AFTER 25 LB. REDUCTION OF AIR ENGINEER GAVE BLAST OF WHIS","TLE.  CONDUCTOR THEN CLOSED ANGLE COCK BETWEEN 5TH & 6TH CARS.  CONDUCTOR TOLD ENGINEER TO TAKE THEM","AHEAD AFTER BOARDING THE TRAILING CAR.  AFTER CLEARING SWITCH POINT, BRAKEMAN THREW THE SWITCH, NOW","POSITIONED TO ROLL CAR TO SET OUT TRACK CONDUCTOR CLOSED ANGLE COCKS ON 4TH & 5TH CARS.  BEING POSI","TIONED ON BRAKE PLATFORM LIFTING THE OPERATING LEVER THE CAR ROLLED ONTO SET OUT TRACK UNASSISTED.","CONDUCTOR TIGHTENED HAND BRAKE THEN OPENED ANGLE COCK.  BRAKEMAN WAS GIVING RADIO SIGNALS TO ENGINEE","R TO RECONNECT TO CUT OF CARS WHEN IT WAS DISCOVERED THAT THE CUT OF CARS WAS MISSING.  THE CUT OF C","ARS CONSISTING OF 73 FREIGHT CARS WAS ROLLING BACK NORTH.  AFTER PURSUING CARS FOR SOME DISTANCE AND","UNABLE TO CATCH THEM CREW TELEPHONED 911 EMERGENCY NUMBER REPORTING A RUNAWAY TRAIN.  AT MILE POST","1.7 THERE IS A 6 DEGREE RIGHT-HAND CURVE WHERE THE CUT OF CARS TRAVELING AT AN ESTIMATED SPEED OF 70","MPH DERAILED.  NORMAL TRAIN SPEED FOR THIS AREA IS 22 MPH.  OF THE 73 CARS, 47 ACTUALLY DERAILED, 3","1 LOADS AND 16 EMPTIES.  ONE TANK CAR GATX 73743 CONTAINING HYDROGEN PEROXIDE (UN2014) RUPTURED AND","","","","","","","","","",
"97","01","ATK","70118NORBB","","","","","97","01","MNNR","JAN97001","","","97","01","18","3","35","AM","01","0","0","0","0","NORTHERN","ST PAUL","416.2","27","-15","4","2","003","E","007","4","0","2","Y","YARD","1","","2","AMT","000389","001","","","","000","","3","0","0","0","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","14000","0","H303","","0","0","0","0","H303","2","1","003","14400","","27C123","0","000000","0","1","1","1","1","10","50","10","50","1","4","E","1L","","NORTHE","L","216","","1997","0","0","0","0","0","0","RAMSEY","123","","","","Y","","","TRAIN NO. #7 WITH ENGINES 389/505/400 AND 14 CARS DERAILED LEAD UNIT ENG 389 ON NO #1 TRACK AT MSP S","TATION. TRAIN MOVED APPROXIMATELY 1 CAR LENGTH, THEN OPERATED OVER THE DERAIL WHICH DERAILED THE LEA","D SET OF WHEELS.","","","","","","","","","","","","","","","","","","","","","",
"97","01","ATK","70120NEWAA","","","","","97","01","ATK","70120NEWAA","","","97","01","20","4","40","AM","13","0","0","0","0","NEW ENGLAND","NEW HAVEN","72.6","09","20","4","1","003","E","ATK6","3","0","2","Y","NO. 1","1","","1","AMT","000938","001","","","","000","","2","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","29352","0","T499","","0","0","0","0","T499","1","1","003","29352","","09C009","0","000000","0","1","0","1","1","01","09","01","09","1","1","","1L","","NEWENG","FD","130","","1997","0","0","0","0","0","0","NEW HAVEN","009","","","","Y","","","TRAIN 66 WITH ENGINES 938/915 AND 9 CARS CONTACTED BROKEN CLIP AND HANGER ON OVERHEAD WIRE, CAUSING","PANTOGRAPHS TO FLIP AND BREAK.","","","","","","","","","","","","","","","","","","","","","","",
"97","01","ATK","70124METAA","","","","","97","01","ATK","70124METAA","","","97","01","24","12","45","AM","01","0","0","0","0","METROPOLITAN","NEW YORK","3","36","35","4","1","003","E","ATK","4","0","8","Y","INBOUND","1","","2","AMT","000604","001","","","","000","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7500","2500","T110","","0","0","0","0","T110","2","1","003","10000","","36C081","0","000000","0","1","0","1","0","01","45","01","45","1","1","","1L","","METROP","FI","90","","1997","0","0","0","0","0","0","QUEENS","081","","","","N","","","CREW NP14C MOVING E/604 INBOUND TRACK DERAILED DUE TO WIDE GAUGE CAUSED BY TIE CONDITIONS.","","","","","","","","","","","","","","","","","","","","","","","",
"97","01","BNSF","AZ0197101","","","","","97","01","BNSF","AZ0197101","","","97","01","25","10","55","AM","01","0","0","0","0","ARIZONA","NELSON","460.2","04","50","2","1","010","E","L-AZ","4","2930","1","Y","OLD MILL","1","","4","NSTX","000158","020","Y","","","000","","1","0","0","0","0","0","0","0","0","0","21","0","17","0","0","10","0","0","0","0","3120","23000","T001","","0","0","0","0","T001","4","1","010","26120","","04C025","0","000000","0","1","0","1","1","03","55","03","55","1","7","","1","","ARIZON","L","196","","1997","0","0","0","0","0","0","YAVAPAI","025","","","","N","","","TEN HEAVY LOADS OF INGOTS AND PLASTIC TEST DERAILED IN INDUSTRY TRACK DUE TO COMBINATION OF SOFT ROA","DBED DUE TO RECENT WET WEATHER AND WIDE GAGE DUE TO LOOSE RAIL ANCHORING IN POOR TIE CONDITIONS.","","","","","","","","","","","","","","","","","","","","","","",
"97","01","BNSF","CO0197103","","","","","97","01","BNSF","CO0197103","","","97","01","10","10","50","PM","01","0","0","0","0","COLORADO","BRAGDON","634.7","08","10","4","6","042","E","J-QQ","2","15210","1","Y","SOUTHWARD MAIN","4","065.82","1","UFIX","014059","095","Y","","","000","","1","0","0","0","0","0","0","0","0","0","116","0","0","0","0","17","0","0","0","0","266559","157000","T215","","0","0","0","0","T215","1","4","042","423559","","08C101","0","000000","0","1","0","1","0","09","20","09","20","1","6","","1","","COLORA","E","54","","1997","0","0","0","0","0","0","PUEBLO","101","","","","N","","","TRAIN DERAILED 18 LOADED CARS DUE TO BROKEN JOINT BAR.","","","","","","","","","","","","","","","","","","","","","","","",
"97","01","BNSF","KS0197101","","","","","97","01","BNSF","KS0197101","","","97","01","07","6","40","PM","12","6","0","0","0","KANSAS","TURNER","7.4","20","32","4","1","018","R","Q NY","4","2891","1","Y","MIDDLE TO NORTH MAIN","5","098.39","1","ATLO","000528","001","","","","000","","4","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","20413","H999","","0","0","0","0","H999","1","5","018","20413","","20C209","0","000000","0","1","","1","","01","35","01","35","1","6","","1","","KANSAS","O","97","","1997","0","0","0","0","0","0","WYANDOTTE","209","","","","N","","","TRAIN RAN THRU DUAL CONTROL SWITCH DAMAGING  SAME AFTER FAILURE TO COMPLY WITH RESTRICTED LIMITS.","","","","","","","","","","","","","","","","","","","","","","","",
"97","01","ATK","024038","","","","","97","01","NS","090483","","714701M","97","01","18","9","18","AM","07","0","0","0","0","SOUTHERN","RAPIDAN","77.1","51","12","2","1","079","E","020","1","0","2","Y","MAIN","4","","1","AMT","000812","001","","","","000","","2","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","25000","0","M302","","0","7","0","7","M302","1","4","079","31000","","51C047","7","000000","0","1","1","1","1","08","30","08","30","1","2","E","1L","","SOUTHE","EIO","177","","1997","0","1","0","6","0","0","CULPEPER","047","","","","Y","","","TRAIN #20 WITH ENGINES 812/835 AND 13 CARS TRAVELING NORTH ON THE NS MAIN, STRUCK A TRACTOR-TRAILER","AT M.P. 77.10 AT A PRIVATE ROAD CROSSING, CAUSING HEAVY DAMAGE TO ENGINE 812.","","","","","","","","","","","","","","","","","","","","","","",
