"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"99","01","BRC","AF9246","99","01","NS","096200","99","01","BRC","AF9246","","","99","01","15","10","25","AM","04","0","0","0","0","SYSTEM","BEDFORD PARK","","17","21","2","6","000","R","","3","0","6","N","#35 CROSSOVER","2","","2","SOO","113685","022","Y","","","000","","0","0","0","0","0","0","0","0","0","0","61","0","10","0","0","0","0","0","0","0","1600","0","H702","","0","0","0","0","H702","2","2","008","14100","","17C031","0","000000","0","","","","","","","","","1","4","","3S","","SYSTEM","L","212","","1999","0","0","0","0","0","0","COOK","031","","","","N","","","NS CREW WAS PROCEEDING WEST ON #35 CROSSOVER AND SUBSEQUENTLY STRUCK A STANDING CUT OF CARS DUE TO A","N IMPROPERLY LINED SWITCH.  NS IS ALLEGING ROAD FOR HUMAN FACTOR CAUSE AND IS TO PREPARE HUMAN FACTO","R STATEMENT.","","","","","","","","","","","","","","","","","","","","","",
"99","01","BRG","A81","","","","","99","01","BRG","A81","","","99","01","07","2","0","AM","01","0","3","0","0","SYSTEM","BROWNSVILLE","5","48","60","4","1","005","E","BRG","4","0","1","Y","BELTLINE","1","01.06","1","ACFX","078014","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","39","0","20","0","0","0","0","3","0","0","8000","0","T101","T102","0","0","0","0","T101","1","1","005","8000","","48C061","0","000000","0","1","","1","1","03","","03","","1","5","","3S","","SYSTEM","L","311","","1999","0","0","0","0","0","0","CAMERON","061","","","","N","","","THE 11:00 PM TRAIN CREW WITH THE BRG 1145 & 237 IN THE LEAD, WERE GOING WEST TO DELIVER THEIR TRAIN","TO THE UP YARD AT MP 5.  THEY DERAILED ONE CAR WHICH CAUSED 2 MORE CARS TO FOLLOW.  THE CARS DERAILE","D DUE TO LOW JOINT WHICH STARTED A HARMONIC ROCK AND DERAILED 3 CARS.  THE TRAIN SPEED WAS APPROXIMA","TELY 5 MPH.","","","","","","","","","","","","","","","","","","","","",
"99","01","CIND","ID99036","","","","","99","01","CIND","ID99036","","","99","01","18","12","15","PM","01","0","0","0","0","SYSTEM","CINCINNATI","17.0","39","45","2","2","004","E","VALL","4","3000","1","Y","WESTWARD SIDING","1","","2","MMRR","488262","010","Y","","","000","","2","0","0","0","0","0","0","0","0","0","26","0","4","0","0","5","0","0","0","0","20000","20500","T001","","0","0","0","0","T001","2","1","004","40500","","39C061","0","000000","0","1","0","1","0","06","30","06","30","1","2","","3S","","SYSTEM","L","313","","1999","0","0","0","0","0","0","HAMILTON","061","","","","N","","","CREW WAS SHOVING EAST END OF OF VALLEY YARDS, SHOVING 30 CARS INTO EAST END OF WESTWARD SIDING WHEN","6 - 10TH WEST CARS DERAILED.  ALL WERE LOADS OF BEANS.  TWO ON SIDE AND ONE LEANING HAD TO BE TRANSL","OADED BEFORE RERAILING.  RAIL SPREAD UNDER MOVEMENT DUE TO DETERIORATED TIE CONDITION AND SOFT GROUN","D CONDITIONS.","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SF0199109","","","","","99","01","BNSF","SF0199109","","","99","01","07","9","34","PM","04","0","0","0","0","SPRINGFIELD","TULSA","425.3","40","27","4","5","005","E","YTUL","3","0","7","Y","MAIN","X","41.96","1","BN","001001","001","","","","000","","2","0","0","0","0","2","0","0","0","0","32","0","3","0","0","0","0","0","0","0","7000","3500","H104","","0","0","0","0","H104","1","X","005","13650","","40C143","0","000000","0","1","","1","1","06","19","06","19","3","5","","1","","","LN","133","","1999","0","0","0","0","0","0","TULSA","143","0","00","","N","","","YARD JOB Y-TUL2031-07 HANDLING CARS IN TULSA OK YARD WHEN CONSIST IMPACTED TRAIN P-MEMLAC1-06 AFTER","ENGINEER ON YARD JOB FELL ASLEEP.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SF0199121","","","","","99","01","BNSF","SF0199121","","","99","01","26","3","10","AM","01","8","0","0","0","SPRINGFIELD","WYANDOTTE","334.5","40","34","4","1","044","E","MTUL","3","6735","1","Y","MAIN","4","28.28","1","NOKL","004569","056","N","NOKL","004569","056","N","3","0","0","0","0","0","0","0","0","0","50","0","43","0","0","0","0","16","0","0","169950","57000","E67C","","0","0","0","0","E67C","1","4","044","226950","","40C115","0","000000","0","1","","1","","06","10","06","10","1","5","","1","","","E","144","","1999","0","0","0","0","0","0","OTTAWA","115","","","","N","","","TRAIN M-TULMEM1-25 TRAVELING EASTBOUND AT WYANDOTTE, OK WHEN CAR NOKL 4569 HAD A TREAD BUILD UP RESU","LTING IN DERAILING A TOTAL OF 16 EMPTY CARS.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SF0199122","","","","","99","01","BNSF","SF0199122","","","99","01","25","1","55","PM","01","0","0","0","0","SPRINGFIELD","MILL CREEK","","40","55","2","1","004","E","ROKL","1","1344","1","Y","6605","1","","4","CFWR","077517","003","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","12550","0","H307","H212","0","0","0","0","H307","4","1","004","12550","","40C069","0","000000","0","1","","1","1","07","55","07","55","1","5","","1","","","N","161","","1999","0","0","0","0","0","0","JOHNSTON","069","0","00","","N","","","ROAD SWITCHER R-OKL4501-25 SHOVING CARS TO SPOT INTO US SILICA WHEN EMPLOYEE PROTECTING SHOVE HAD RA","DIO FAILURE AND ENG.  KEPT SHOVING RESULTING IN A DERAILMENT.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SF0199123","","","","","99","01","BNSF","SF0199123","","","99","01","29","4","0","PM","01","0","0","0","0","SPRINGFIELD","ELWOOD","193.9","29","38","2","2","025","E","GLIN","3","13424","1","Y","MAIN","2","29.65","1","LDCX","020863","020","Y","","","000","","4","0","0","0","0","0","0","0","0","0","108","0","0","0","0","1","0","0","0","0","2000","94900","T106","T102","0","0","0","0","T106","1","2","025","96900","","29C077","0","000000","0","1","","1","","11","30","11","30","1","6","","1","","","E","166","","1999","0","0","0","0","0","0","GREENE","077","","","","N","","","CREW OF TRAIN G-LINMOB1-25 APPROACHINGS SPRINGFIELD YARD DERAILED 1 CAR DUE TO SUPERELEVATION IMPROP","ER, EXCESSIVE, OR INSUFFICIENT AND CROSS LEVEL TO TRACK IRREGULAR.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","TX0199101","","","","","99","01","BNSF","TX0199101","","","99","01","02","6","15","PM","01","16","0","0","0","TEXAS","FT WORTH","627.8","48","39","3","1","004","E","MALT","3","8238","1","Y","TARRANT SIDING","1","","3","ATSF","311587","134","N","","","000","","7","0","0","0","0","0","0","0","0","0","41","0","94","0","0","0","0","5","0","0","10400","15000","T207","","0","0","0","0","T207","3","1","004","25400","","48C439","0","000000","0","1","","1","","02","45","02","45","1","5","","1","","TEXAS","E","134","","1999","0","0","0","0","0","0","TARRANT","439","","","","N","","","TRAIN M-ALTTUL1-02 PULLING INTO SIDING AT FT. WORTH, TX DISCOVERED 5 CARS DERAILED DUE TO DETAIL FRA","CTURE FROM SHELLING OR HEAD CRACK.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","TX0199112","","","","","99","01","BNSF","TX0199112","","","99","01","13","11","30","PM","06","0","0","0","0","TEXAS","ALVORD","52.0","48","35","4","1","045","E","MCAS","3","5943","1","Y","MAIN","4","33.14","1","ATSF","303046","007","Y","","","000","","3","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","8400","0","H504","H503","0","0","0","0","H504","1","4","045","8400","","48C497","0","000000","0","2","","1","","01","","01","","1","5","","1","","TEXAS","JG","161","","1999","0","0","0","0","0","0","WISE","497","","","","N","","","TRAIN M-CASFTW3-10 TRAVELING EASTWARD AT ALVORD, TX BROKE APART DUE TO BUFFING OR SLACK ACTION EXCES","SIVE IN TRAIN MAKE- UP AND HANDLING RESULTING IN A COLLISION.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","PR0199151","","","","","99","01","BNSF","PR0199151","","","99","01","26","9","55","AM","01","0","0","0","0","POWDER RIVER","NORTHPORT","0.5","31","30","2","1","025","E","CCDM","3","15497","1","Y","MAIN","4","77.13","1","KPXX","051712","051","Y","KPXX","051712","051","Y","3","0","0","0","0","0","0","0","0","0","118","0","0","0","0","13","0","0","0","0","189660","523400","E53C","","0","0","0","0","E53C","1","4","025","713060","","31C123","0","000000","0","1","","1","","03","25","03","25","1","6","","1","","POWDER","E","120","","1999","0","0","0","0","0","0","MORRILL","123","","","","N","","","E/B C-CDMELD0-03 ON MAIN TRACK 2 AT WEST NORTHPORT, NE DERAILED 13 CARS ACCOUNT OF ROLLER BEARING FA","ILURE (OVERHEATING).","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","PR0199152","","","","","99","01","BNSF","PR0199152","","","99","01","31","4","40","PM","01","0","0","0","0","POWDER RIVER","SCOTTSBLUFF","","31","36","2","2","005","E","CNAM","3","8917","1","Y","1603","1","","2","BN","528929","050","Y","","","000","","4","0","0","0","0","0","0","0","0","0","66","0","0","0","0","5","0","0","0","0","0","22900","H306","H704","0","0","0","0","H306","2","1","005","22900","","31C157","0","000000","0","1","","1","","02","55","02","55","1","6","","1","","POWDER","L","226","","1999","0","0","0","0","0","0","SCOTTS BLUFF","157","0","00","","N","","","CREW ON TRAIN C-NAMNPG0-06 SHOVED 49 LOADS WEST ON YARD TRK 3 WITHOUT A MAN ON THE LEADING END OF MO","VEMENT AND LATER NOTICED CARS WERE LEFT FOUL.  CREW RECOUPLED INTO TRACK AND PULLED THRU THE RUN-THR","U SWITCHES DERAILING CARS.","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SC0199105","","","","","99","01","BNSF","SC0199105","","","99","01","09","7","27","PM","01","0","0","0","0","SOUTHERN CALIFORNIA","LUDLOW","691.6","06","45","4","1","044","R","BKCK","4","1979","1","Y","NORTH MAIN","5","103.25","1","TTAX","078492","004","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","69","0","0","0","0","4","0","0","6500","34620","T399","","0","0","0","0","T399","1","5","044","41120","","06C071","0","000000","0","1","","1","","07","22","07","22","1","7","","1","","SOUCAL","G","131","","1999","0","0","0","0","0","0","SAN BERNARDINO","071","","","","N","","","TRAIN B-KCKLAC1-07 DEPARTING WEST END SIDING AT ASH HILL; ENCOUNTERED TIGHT GAGE AT SWITCH CAUSING W","HEEL LIFT AND DERAILING 4 CARS.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SC0199112","","","","","99","01","BNSF","SC0199112","","","99","01","05","2","0","AM","01","0","0","0","0","SOUTHERN CALIF","LOS ANGELES","","06","55","4","1","005","E","YLAC","3","0","7","Y","4411","1","","2","TTAX","553095","003","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","9900","2500","H306","","0","0","0","0","H306","2","1","005","12400","","06C037","0","000000","0","1","","1","1","02","45","02","45","1","7","","1","","","N","153","","1999","0","0","0","0","0","0","LOS ANGELES","037","0","00","","N","","","THE Y-LAC3031-04 SHOVED 8 CARS INTO THE WRONG TRACK AND HIT CREW ON THE 201 JOB WHICH WAS PULLING CA","R FOR THE RIP, RESULTING IN THE DERAILMENT OF 3 CARS.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SC0199114","","","","","99","01","BNSF","SC0199114","","","99","01","22","1","25","AM","01","0","0","0","0","SOUTHERN CALIFORNIA","VICTORVILLE","36.4","06","43","4","1","002","E","BBAR","4","1529","1","Y","MAIN","4","74.16","1","TTAX","076243","021","N","","","000","","9","1","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","2","0","0","13500","750","H306","","0","0","0","0","H306","1","4","002","14250","","06C071","0","000000","0","1","","2","","04","25","04","25","1","7","","1","","SOUCAL","E","183","","1999","0","0","0","0","0","0","SAN BERNARDINO","071","0","00","","N","","","10 UNIT LITE LOCOMOTIVE CONSIST IN THE PROCESS OF PICKING UP CARS OFF WEST PASS (TRK 8289) FROM MAIN","1 WHEN 2 CARS DERAILED DUE TO THE ABSENCE OF MAN ON OR AT LEADING END OF MOVEMENT.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","SF0199109","","","","","99","01","BNSF","SF0199109","","","99","01","07","9","34","PM","04","4","1","0","0","SPRINGFIELD","TULSA","425.3","40","27","4","5","005","E","PMEM","4","4806","1","Y","MAIN","X","41.96","1","BN","063922","020","Y","","","000","","9","1","0","0","0","0","0","0","0","0","63","0","0","0","0","2","0","0","0","0","3150","0","H104","","0","0","0","0","H104","1","X","005","13650","","40C143","0","000000","0","1","","1","","02","14","02","14","1","5","","1","","","LN","133","","1999","0","0","0","0","0","0","TULSA","143","0","00","","N","","","YARD JOB Y-TUL2031-07 HANDLING CARS IN TULSA OK YARD WHEN CONSIST IMPACTED TRAIN P-MEMLAC1-06 AFTER","ENGINEER ON YARD JOB FELL ASLEEP.","","","","","","","","","","","","","","","","","","","","","","",
"99","01","BNSF","NE0199106","","","","","99","01","BNSF","NE0199106","","","99","01","23","11","45","AM","01","0","0","0","0","NEBRASKA","PLATTSMOUTH","5.0","31","28","2","1","007","R","CCDM","3","16005","1","Y","MAIN","1","95.49","1","OMAX","000336","012","Y","","","000","","2","0","0","0","0","0","0","0","0","0","113","0","0","0","0","11","0","0","0","0","123000","225700","T110","","0","0","0","0","T110","1","1","007","348700","","31C025","0","000000","0","1","","1","","15","55","15","55","1","6","","1","","NEBRAS","E","125","","1999","0","0","0","0","0","0","CASS","025","","","","N","","","COAL TRAIN C-CDMONM0-07 TRAVELING EASTBOUND AROUND WEST LEG OF WYE AT OREAPOLIS, NE DERAILED 11 LOAD","ED CARS DUE TO WIDE GAGE.","","","","","","","","","","","","","","","","","","","","","","",
