"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"85","12","UP","1285OR205","","","","","85","12","UP","1285OR205","","","85","12","05","6","0","AM","01","0","0","0","0","OREGON","OAKESDALE",".3","53","25","4","2","005","E","OAKE","4","3000","1","Y","BRANCH MAINLINE","1","","1","UP","075112","011","Y","","","","","1","0","0","0","0","0","0","0","0","0","25","0","0","0","0","4","0","0","0","0","15000","1859","E40C","","0","0","0","0","E40C","1","1","005","16859","","53C075","0","000000","0","1","0","1","2","07","00","07","00","1","8","","1L","0","OREGON","IMO","31","","1985","0","0","0","0","0","0","WHITMAN","075","","","","N","","","IMPROPER SIDE BEARING CLEARANCE","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","K7835","","","","","85","12","SSW","K7835","","","85","12","09","9","50","PM","01","0","0","0","0","COTTON BELT","ADDISON","598.","48","40","4","2","003","E","1PBO","3","2100","7","Y","6651 STH LEG WYE","1","16","2","DH","026243","034","Y","","","","","1","0","0","0","0","0","0","0","0","0","30","0","3","0","1","1","0","0","0","0","300","9900","M201","","0","0","0","0","M201","2","1","003","10200","","48C113","0","000000","0","1","0","1","2","02","50","02","50","1","5","","1L","0","COTTON","NM","36","","1985","0","0","0","0","0","0","DALLAS","113","","","","N","","","CAR DERAILED BECAUSE OF SHIFTED LOAD","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","M4805","","","","","85","12","SSW","M4805","","602943X","85","12","05","1","5","PM","07","0","0","0","0","KANSAS CITY","MCPHERSON","217.6","20","50","2","1","025","E","6501","4","50","1","Y","MCPHERSON","5","","1","SP","006501","001","","","","","","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","15000","4000","M399","","0","5","0","5","M399","1","5","025","19000","","20C113","4","000000","0","1","1","1","2","03","05","03","05","1","6","W","1L","0","KANCIT","GM","73","","1985","0","4","0","0","0","1","MCPHERSON","113","","","","N","","","CEMENT PUMPING TRUCK BACKED ACROSS ROAD IN FRONT OF TRAIN AND WAS STRUCK.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","M4825","","","","","85","12","SSW","M4825","F","","85","12","11","8","20","AM","01","0","0","0","0","KANSAS CITY","DALHART","545.0","48","8","2","2","008","E","1KCT","4","7782","1","Y","YARD TRACK 02","1","","2","ETTX","820318","079","Y","","","","","5","0","0","0","0","0","0","0","0","0","90","0","9","0","0","6","0","0","0","0","4000","10000","T220","","0","0","0","0","T220","2","1","008","14000","","48C111","0","000000","0","1","0","1","2","","","01","20","1","5","W","1L","0","KANCIT","G","58","","1985","0","0","0","0","0","0","DALLAM","111","00","00","","N","","","PULLING OUT OF YARD TRACK AND RAIL BROKE DERAILING 6 CARS.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","TEXC","121085","","","","","85","12","TEXC","121085","F","","85","12","10","6","30","AM","12","0","0","0","0","SYSTEM","MT AIRY","","48","40","1","3","005","E","","1","0","1","Y","MT AIRY SIDING","1","","3","MP","367860","003","Y","","","","","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","10000","0","E09L","","0","0","0","0","E09L","3","1","005","10000","","48C143","0","000000","0","1","0","0","2","00","30","","","1","5","","3L","0","SYSTEM","O","19","","1985","0","0","0","0","0","0","ERATH","143","00","00","","N","","","AIR BRAKES FAILURE.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","TRRA","66384","","","","","85","12","TRRA","66384","F","","85","12","15","5","40","PM","01","0","0","0","0","SYSTEM","S H TOWER","1/10","17","18","4","1","004","E","MADI","4","0","7","Y","WEST HUMP LEAD","1","","2","TTBX","902214","009","Y","","","","","3","0","0","0","0","0","0","0","0","0","21","0","10","0","0","6","0","0","0","0","26000","24395","H503","","0","0","0","0","H503","2","1","004","50395","","17C119","0","000000","0","1","1","1","2","01","40","01","40","1","6","","3S","0","SYSTEM","F","0","","1985","0","0","0","0","0","0","MADISON","119","00","00","","N","","","","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SOU","D02275","","","","","85","12","TRRA","66396","F","","85","12","26","10","10","AM","01","0","0","0","0","WESTERN","E. ST LOUIS","6.0W","17","15","2","2","007","E","112","4","4290","1","Y","TRRA YARD MAIN","1","","1","SOU","565237","041","Y","","","","","3","0","0","0","0","0","0","0","0","0","41","0","26","0","1","6","0","1","0","0","6200","0","T311","","0","0","0","0","T311","1","1","007","24700","","17C163","0","000000","0","1","1","1","2","07","40","07","40","1","6","S","1L","0","WESTER","N","92","","1985","0","0","0","0","0","0","ST CLAIR","163","00","00","","N","","","DERAILED 41ST THRU 47TH HEAD CARS ACCOUNT SWITCH POINT PROTECTOR WORN AND OUT OF ADJUSTMENT.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","TRRA","66396","85","12","SOU","D02275","85","12","TRRA","66396","F","","85","12","26","10","10","AM","01","0","0","0","0","SYSTEM","CP JCT","1/10","17","36","2","1","000","","","","0","","","#8 SWITCH CP JCT","1","","1","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18500","H505","","0","0","0","0","T311","1","1","007","24700","","17C163","0","","0","","","","","","","","","2","6","","3S","0","SYSTEM","N","0","","1985","0","0","0","0","0","0","ST CLAIR","163","00","00","","N","","","","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SP","37345","","","","","85","12","SP","37345","F","","85","12","20","9","20","AM","01","0","0","0","0","OREGON","EUGENE","648.0","41","35","2","2","005","E","1T0E","4","0","8","Y","XOVER","1","","2","SP","001613","002","Y","","","","","9","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4060","2193","M409","","0","0","0","0","M409","2","1","005","6253","","41C039","0","000000","0","1","1","1","0","08","10","08","10","1","8","W","1L","0","OREGON","NIM","99","","1985","0","0","0","0","0","0","LANE","039","00","00","","N","","","MOVING W/BOUND WITH 1 UNITS LITE POWER DERAILED 5 UNITS IN P/OWER CONSIST IN PETERS SPUR CROSSOVER.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SP","37515","","","","","85","12","SP","37515","F","","85","12","09","12","40","PM","01","0","0","0","0","OREGON","CORDES","763.0","41","48","2","1","005","E","1OR5","3","721","1","Y","TRK 3676","1","","4","SP","355223","004","Y","","","","","2","0","0","0","0","0","0","0","0","0","16","0","0","0","0","4","0","0","0","0","1100","5000","T110","","0","0","0","0","T110","4","1","005","6100","","41C011","0","000000","0","1","0","1","2","03","40","03","40","1","8","W","1L","0","OREGON","NI","136","","1985","0","0","0","0","0","0","COOS","011","00","00","","N","","","SHOVING A CUT OF CARSINTO TRACK 3676 TOWARD THE END OF SPUR AT A SPEED OF 5MPH THE 4 CARS NEXT TO TH","E ENGINE DERAILED DUE TO WIDE GAUGE.","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SP","91575","","","","","85","12","SP","91575","F","","85","12","17","12","20","AM","01","0","0","0","0","WESTERN","CUESTA","239","06","25","4","1","018","E","1WCU","4","3648","1","Y","MAIN","2","","1","SPFE","459400","044","N","SPFE","458782","045","N","6","0","0","0","0","0","0","0","0","0","30","0","31","0","1","0","0","4","0","0","81500","13500","E26C","","0","0","0","0","E26C","1","2","018","95000","","06C079","0","000000","0","1","1","1","2","01","50","01","50","1","7","W","1L","0","WESTER","GEM","136","","1985","0","0","0","0","0","0","SAN LUIS OBISPO","079","00","00","","N","","","BODY CENTER PLATE SHIM CAME LOOSE FROM CENTER PLATE W/END B END CAUSING TRUCK TO BEND ON CURVE ON CA","R SPFE 458782 5 OTHER CARS DERAILED.","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","K7615","","","","","85","12","SSW","K7615","F","","85","12","13","7","8","PM","01","0","0","0","0","PINE BLUFF","HETH","25.20","05","20","4","2","025","E","ALAM","3","3114","1","Y","HETH SIDING","2","","3","ELTX","001078","025","Y","","","","","3","0","0","0","0","0","0","0","0","0","20","0","23","0","1","3","0","4","0","0","129400","40000","T102","","0","0","0","0","T102","3","2","025","169400","","05C123","0","000000","0","1","1","1","2","04","13","04","13","1","5","W","1L","0","PINBLU","IM","58","","1985","0","0","0","0","0","0","ST FRANCIS","123","00","00","","N","","","7 CARS DERAILED ACCOUNT OF CROSS LEVEL OF TRACK IRREGULAR.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","K7695","","","","","85","12","SSW","K7695","F","","85","12","12","9","15","PM","01","0","0","0","0","PINE BLUFF","TYLER","547.0","48","33","4","2","004","E","359P","4","750","7","Y","LEAD","1","","2","ACFX","052026","003","N","","","","","2","0","0","0","0","0","0","0","0","0","4","0","3","0","0","1","0","1","0","0","4050","2000","T311","","0","0","0","0","T311","2","1","004","6050","","48C423","0","000000","0","1","1","1","2","05","16","05","16","1","5","W","1L","0","PINBLU","N","52","","1985","0","0","0","0","0","0","SMITH","423","00","00","","N","","","SWITCH ENGINE DERAILED 2 CARS DURING SWITCHING MOVE.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","K7725","","","","","85","12","SSW","K7725","F","","85","12","16","7","10","PM","12","0","0","0","0","PINE BLUFF","PINE BLUFF","264.0","05","41","4","1","004","E","1PB3","4","0","7","Y","YARD TRACK 55","1","","2","SP","003663","001","N","","","","","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","10100","0","H999","","0","0","0","0","H999","2","1","004","10100","","05C069","0","000000","0","1","0","1","2","10","10","10","10","1","5","W","1L","0","PINBLU","N","62","","1985","0","0","0","0","0","0","JEFFERSON","069","00","00","","N","","","ENG 3663 IN 55 TRACK SIDESWIPED CARS BEING SHOVED IN 54 TRACK.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SSW","K7795","","","","","85","12","SSW","K7795","F","","85","12","03","4","52","PM","01","0","0","0","0","PINE BLUFF","TEXARKANA","419.0","05","38","3","2","005","E","PTMF","3","4040","1","Y","GERTRUDE","1","","2","TTX","101919","067","Y","","","","","6","0","0","0","0","0","0","0","0","0","40","0","51","0","1","2","0","0","0","0","11800","750","T110","","0","0","0","0","T110","2","1","005","12550","","05C091","0","000000","0","1","1","1","2","02","25","02","25","1","5","W","1L","0","PINBLU","NM","97","","1985","0","0","0","0","0","0","MILLER","091","00","00","","N","","","NORTH RAIL CROSSOVER BETWEEN OLD MAIN AND GERTRUDE TURNED OVER ACCOUNT BAD TIES DERAILING 2 CARS.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SEPA","RRD1785033","","","","","85","12","SEPA","RRD1785033","F","","85","12","03","4","15","PM","01","0","0","0","0","SYSTEM","WAYNE JUNCTION","5.2","42","35","2","1","004","E","YARD","1","0","7","Y","","1","","2","SEPA","000186","001","N","","","","","1","0","2","0","1","0","0","0","0","1","0","0","0","4","0","0","0","0","1","0","9000","1000","H702","H704","0","0","0","0","H702","2","1","004","10000","","42C101","0","000000","0","1","","1","","09","45","09","45","1","2","","3L","0","SYSTEM","N","114","563","1985","0","0","0","0","0","0","PHILADELPHIA","101","00","00","","N","","","CONSIST WHILE MAKING YARD MOVE THE FIRST SET OF TRUCKS RAN THRU SWITCH AND WHEN REVERSING WENT UP TH","E OTHER TRACK.","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SI","1285SI201","","","","","85","12","SI","1285SI201","F","","85","12","06","2","50","AM","01","0","0","0","0","SYSTEM","BONNERS FERRY","1.1","16","28","4","2","005","R","HE5","3","5655","1","Y","MAINLINE","1","","1","CP","384630","009","N","","","","","3","0","0","0","0","0","0","0","0","0","32","0","36","0","0","9","0","1","0","0","72901","0","T401","","0","0","0","0","T401","1","1","005","72901","","16C021","0","000000","0","1","1","1","2","05","50","05","50","1","8","","2L","0","SYSTEM","IMO","157","","1985","0","0","0","0","0","0","BOUNDARY","021","00","00","","N","","","3 SPINS OF OLD BRIDGE COLLASPED AND 8 CARS FELL INTO RIVER.CONSTRUCTION OF REPLACEMENT BRIDGE COMPLE","TED AND MAINLINE ACROSS NEW BRIDGE REOPENED 2 DAYS LATER.","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SOO","EA25","","","","","85","12","SOO","EA25","F","","85","12","18","10","0","PM","12","0","0","0","0","EASTERN","RIPLINGER","297.0","55","-2","4","1","000","E","","3","0","5","","SIDING","2","","3","SOO","176812","001","N","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7000","0","M503","","0","0","0","0","M503","3","2","000","7000","","55C019","0","000000","0","","","","","","","","","1","4","W","1L","0","EASTER","O","43","","1985","0","0","0","0","0","0","CLARK","019","00","00","","N","","","SINGLE STANDING CAR ON SIDING FOUND BURNING","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SOU","D02117","","","","","85","12","SOU","D02117","F","","85","12","01","10","0","PM","12","0","0","0","0","COASTAL","BROSNAN YARD","242.5H","13","55","4","2","003","E","CA22","1","12800","7","Y","3RD GROUP","1","","2","UCLX","016167","049","N","","","","","3","0","0","0","0","0","0","0","0","0","100","0","58","0","0","0","0","0","0","0","3050","2000","H313","","0","0","0","0","H313","2","1","003","5050","","13C021","0","000000","0","1","0","1","2","07","00","07","00","1","3","S","1L","0","COASTA","N","145","","1985","0","0","0","0","0","0","BIBB","021","00","00","","N","","","TWO CARS DAMAGED WHEN HUMPED WHEN 49TH HEAD CAR GRABBED BY GROUP RETARDER, OVERTAKEN BY 48TH CAR. PS","C HANDLED CARS CUT SEPARATELY AS TWO CAR CUT.","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SOU","D02124","","","","","85","12","SOU","D02124","F","","85","12","03","6","40","PM","12","0","0","0","0","ALABAMA","NORRIS YARD","791","01","35","4","2","000","E","","","0","6","","RECEIVING NO.6","1","","2","UCLX","016036","001","N","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4000","0","H503","","0","0","0","0","H503","2","1","001","50150","","01C073","0","000000","0","","","","","","","","","1","3","S","1L","0","ALABAM","N","101","","1985","0","0","0","0","0","0","JEFFERSON","073","00","00","","N","","","TWO CARS IN RECEIVING TRACK 6 STRUCK AND DAMAGED BY 21 CARS THAT ROLLED FREE FROM HUMP. NOT DERAILED",".","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SOU","D02124","","","","","85","12","SOU","D02124","F","","85","12","03","6","40","PM","12","0","0","0","0","ALABAMA","NORRIS YARD","791","01","35","4","2","000","E","","","0","6","","RECEIVING NO.7","1","","2","OLNX","043060","001","N","","","","","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","40800","0","H503","","0","0","0","0","H503","2","1","001","50150","","01C073","0","000000","0","","","","","","","","","3","3","S","1L","0","ALABAM","N","84","","1985","0","0","0","0","0","0","JEFFERSON","073","00","00","","N","","","5 CARS IN RECEIVING TRACK 7 STRUCK & DERAILED BY 21 CARS THAT ROLLED FREE FROM HUMP.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SBD","128509603","","","","","85","12","SBD","128509603","F","","85","12","01","10","30","PM","01","6","0","0","0","NASHVILLE","KAYNE AVE","1870","47","34","4","1","008","E","5300","2","100","1","Y","#12","1","","2","SCL","023531","003","N","SCL","023531","003","N","4","0","0","0","0","0","0","0","0","0","39","0","12","0","0","0","0","2","0","0","250","11750","E64C","","0","0","0","0","E64C","2","1","008","12000","","47C037","0","000000","0","1","0","1","2","05","30","05","30","1","3","","1L","1","NASHVI","F","93","","1985","0","0","0","0","0","0","DAVIDSON","037","00","00","","N","","","TRAIN N53001 WAS GOING THROUGH #12. AFTER ENGINES WENT ABOUT 15 CARS TRAIN WENT IN EMERGENCY.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","SBD","128509604","","","","","85","12","SBD","128509604","F","","85","12","26","6","40","PM","01","0","0","0","0","NASHVILLE","RADNOR","BA1900","47","22","4","1","008","R","9032","2","2800","1","Y","7 TRACK","1","","2","TTX","477724","032","N","","","","","3","0","0","0","0","0","0","0","0","0","50","0","53","0","1","3","0","4","0","0","35100","700","H503","","0","0","0","0","H503","2","1","008","35800","","47C037","0","000000","0","1","0","1","1","07","00","07","00","1","3","","1L","0","NASHVI","N","47","","1985","0","0","0","0","0","0","DAVIDSON","037","00","00","","N","","","7 CARS DERAILED ACCOUNT SLACK ACTION EXCESSIVE.","","","","","","","","","","","","","","","","","","","","","","","",
"85","12","ATK","121885A","85","12","SBD","128510405","85","12","SBD","128510405","","630529J","85","12","18","12","23","PM","07","0","0","0","0","WASHINGTON","RALIEGH","136.3","37","43","2","1","055","E","1920","1","0","2","","MAIN","4","","1","ATK","000271","001","Y","","","","","3","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","8000","0","M399","","0","0","0","0","M399","1","4","055","8000","","37C069","0","000000","0","","","","","","","","","1","3","E","1L","0","WASHIN","E","28","","1985","0","0","0","0","0","0","FRANKLIN","069","","","","Y","","","COLLISION AT GRADE CROSSING.","","","","","","","","","","","","","","","","","","","","","","","",
